Image,Expected,Predicted,Run No.,Source
am50_2p5_1823cQ3R3.png,109,104,1,Magnesium Dataset
am50_2p5_1823cQ3R4.png,109,97,1,Magnesium Dataset
am50_5p0_1779cQ2R1.png,109,107,1,Magnesium Dataset
am50_5p0_1779cQ2R2.png,109,112,1,Magnesium Dataset
am50_5p0_1779cQ2R3.png,109,101,1,Magnesium Dataset
am50_5p0_1779cQ2R4.png,109,106,1,Magnesium Dataset
am50_5p0_1779cQ4R1.png,109,107,1,Magnesium Dataset
am50_5p0_1779cQ4R2.png,109,120,1,Magnesium Dataset
am50_5p0_1779cQ4R3.png,109,102,1,Magnesium Dataset
am50_5p0_1779cQ4R4.png,109,111,1,Magnesium Dataset
am50_5p0_1795cQ1R1.png,109,92,1,Magnesium Dataset
am50_5p0_1795cQ1R2.png,109,109,1,Magnesium Dataset
am50_5p0_1795cQ1R3.png,109,98,1,Magnesium Dataset
am50_5p0_1795cQ1R4.png,109,116,1,Magnesium Dataset
am50_5p0_1798cQ4R1.png,109,101,1,Magnesium Dataset
am50_5p0_1798cQ4R2.png,109,103,1,Magnesium Dataset
am50_5p0_1798cQ4R3.png,109,116,1,Magnesium Dataset
am50_5p0_1798cQ4R4.png,109,104,1,Magnesium Dataset
am50_2p5_1812cQ1R1.png,109,133,1,Magnesium Dataset
am50_2p5_1812cQ1R2.png,109,89,1,Magnesium Dataset
am50_2p5_1812cQ1R3.png,109,91,1,Magnesium Dataset
am50_2p5_1812cQ1R4.png,109,155,1,Magnesium Dataset
am50_5p0_1777cQ4R1.png,109,107,1,Magnesium Dataset
am50_5p0_1777cQ4R2.png,109,106,1,Magnesium Dataset
am50_5p0_1777cQ4R3.png,109,104,1,Magnesium Dataset
am50_5p0_1777cQ4R4.png,109,115,1,Magnesium Dataset
am50_5p0_1769cQ4R1.png,109,81,1,Magnesium Dataset
am50_5p0_1769cQ4R2.png,109,91,1,Magnesium Dataset
am50_5p0_1769cQ4R3.png,109,95,1,Magnesium Dataset
am50_5p0_1769cQ4R4.png,109,103,1,Magnesium Dataset
am50_5p0_1788cQ4R1.png,109,91,1,Magnesium Dataset
am50_5p0_1788cQ4R2.png,109,108,1,Magnesium Dataset
am50_5p0_1788cQ4R3.png,109,104,1,Magnesium Dataset
am50_5p0_1788cQ4R4.png,109,100,1,Magnesium Dataset
am50_2p5_1815cQ1R1.png,109,114,1,Magnesium Dataset
am50_2p5_1815cQ1R2.png,109,93,1,Magnesium Dataset
am50_2p5_1815cQ1R3.png,109,97,1,Magnesium Dataset
am50_2p5_1815cQ1R4.png,109,103,1,Magnesium Dataset
am50_2p5_1808cQ3R1.png,109,96,1,Magnesium Dataset
am50_2p5_1808cQ3R2.png,109,93,1,Magnesium Dataset
am50_2p5_1808cQ3R3.png,109,99,1,Magnesium Dataset
am50_2p5_1808cQ3R4.png,109,102,1,Magnesium Dataset
am50_2p5_1808cQ4R1.png,109,98,1,Magnesium Dataset
am50_2p5_1808cQ4R2.png,109,115,1,Magnesium Dataset
am50_2p5_1808cQ4R3.png,109,118,1,Magnesium Dataset
am50_2p5_1808cQ4R4.png,109,108,1,Magnesium Dataset
am50_5p0_1785cQ3R1.png,109,95,1,Magnesium Dataset
am50_5p0_1785cQ3R2.png,109,107,1,Magnesium Dataset
am50_5p0_1785cQ3R3.png,109,102,1,Magnesium Dataset
am50_5p0_1785cQ3R4.png,109,107,1,Magnesium Dataset
am50_2p5_1826cQ3R1.png,109,89,1,Magnesium Dataset
am50_2p5_1826cQ3R2.png,109,111,1,Magnesium Dataset
am50_2p5_1826cQ3R3.png,109,101,1,Magnesium Dataset
am50_2p5_1826cQ3R4.png,109,90,1,Magnesium Dataset
am50_2p5_1807cQ2R1.png,109,106,1,Magnesium Dataset
am50_2p5_1807cQ2R2.png,109,119,1,Magnesium Dataset
am50_2p5_1807cQ2R3.png,109,112,1,Magnesium Dataset
am50_2p5_1807cQ2R4.png,109,112,1,Magnesium Dataset
am50_5p0_1789cQ4R1.png,109,103,1,Magnesium Dataset
am50_5p0_1789cQ4R2.png,109,94,1,Magnesium Dataset
am50_5p0_1789cQ4R3.png,109,93,1,Magnesium Dataset
am50_5p0_1789cQ4R4.png,109,105,1,Magnesium Dataset
am50_5p0_1781cQ3R1.png,109,94,1,Magnesium Dataset
am50_5p0_1781cQ3R2.png,109,96,1,Magnesium Dataset
am50_5p0_1781cQ3R3.png,109,95,1,Magnesium Dataset
am50_5p0_1781cQ3R4.png,109,103,1,Magnesium Dataset
am50_5p0_1783cQ1R1.png,109,107,1,Magnesium Dataset
am50_5p0_1783cQ1R2.png,109,106,1,Magnesium Dataset
am50_5p0_1783cQ1R3.png,109,95,1,Magnesium Dataset
am50_5p0_1783cQ1R4.png,109,88,1,Magnesium Dataset
am50_5p0_1783cQ3R1.png,109,93,1,Magnesium Dataset
am50_5p0_1783cQ3R2.png,109,107,1,Magnesium Dataset
am50_5p0_1783cQ3R3.png,109,103,1,Magnesium Dataset
am50_5p0_1783cQ3R4.png,109,110,1,Magnesium Dataset
am50_5p0_1783cQ4R1.png,109,92,1,Magnesium Dataset
am50_5p0_1783cQ4R2.png,109,94,1,Magnesium Dataset
am50_5p0_1783cQ4R3.png,109,94,1,Magnesium Dataset
am50_5p0_1783cQ4R4.png,109,109,1,Magnesium Dataset
am50_2p5_1828cQ3R1.png,109,110,1,Magnesium Dataset
am50_2p5_1828cQ3R2.png,109,115,1,Magnesium Dataset
am50_2p5_1828cQ3R3.png,109,104,1,Magnesium Dataset
am50_2p5_1828cQ3R4.png,109,116,1,Magnesium Dataset
am50_5p0_1778cQ4R1.png,109,98,1,Magnesium Dataset
am50_5p0_1778cQ4R2.png,109,102,1,Magnesium Dataset
am50_5p0_1778cQ4R3.png,109,117,1,Magnesium Dataset
am50_5p0_1778cQ4R4.png,109,99,1,Magnesium Dataset
am40_2p5_1763cQ1R1.png,107,93,1,Magnesium Dataset
am40_2p5_1763cQ1R2.png,107,99,1,Magnesium Dataset
am40_2p5_1763cQ1R3.png,107,106,1,Magnesium Dataset
am40_2p5_1763cQ1R4.png,107,104,1,Magnesium Dataset
am40_2p5_1763cQ2R1.png,107,96,1,Magnesium Dataset
am40_2p5_1763cQ2R2.png,107,105,1,Magnesium Dataset
am40_2p5_1763cQ2R3.png,107,93,1,Magnesium Dataset
am40_2p5_1763cQ2R4.png,107,100,1,Magnesium Dataset
am40_2p5_1750cQ1R1.png,107,100,1,Magnesium Dataset
am40_2p5_1750cQ1R2.png,107,94,1,Magnesium Dataset
am40_2p5_1750cQ1R3.png,107,112,1,Magnesium Dataset
am40_2p5_1750cQ1R4.png,107,97,1,Magnesium Dataset
am40_2p5_1750cQ4R1.png,107,98,1,Magnesium Dataset
am40_2p5_1750cQ4R2.png,107,123,1,Magnesium Dataset
am40_2p5_1750cQ4R3.png,107,106,1,Magnesium Dataset
am40_2p5_1750cQ4R4.png,107,99,1,Magnesium Dataset
am40_5p0_1719cQ4R1.png,107,109,1,Magnesium Dataset
am40_5p0_1719cQ4R2.png,107,106,1,Magnesium Dataset
am40_5p0_1719cQ4R3.png,107,112,1,Magnesium Dataset
am40_5p0_1719cQ4R4.png,107,127,1,Magnesium Dataset
am40_2p5_1751cQ4R1.png,107,100,1,Magnesium Dataset
am40_2p5_1751cQ4R2.png,107,100,1,Magnesium Dataset
am40_2p5_1751cQ4R3.png,107,110,1,Magnesium Dataset
am40_2p5_1751cQ4R4.png,107,111,1,Magnesium Dataset
am40_5p0_1716cQ3R1.png,107,84,1,Magnesium Dataset
am40_5p0_1716cQ3R2.png,107,100,1,Magnesium Dataset
am40_5p0_1716cQ3R3.png,107,88,1,Magnesium Dataset
am40_5p0_1716cQ3R4.png,107,88,1,Magnesium Dataset
am40_5p0_1698cQ3R1.png,107,86,1,Magnesium Dataset
am40_5p0_1698cQ3R2.png,107,87,1,Magnesium Dataset
am40_5p0_1698cQ3R3.png,107,101,1,Magnesium Dataset
am40_5p0_1698cQ3R4.png,107,82,1,Magnesium Dataset
am40_2p5_1737cQ2R1.png,107,108,1,Magnesium Dataset
am40_2p5_1737cQ2R2.png,107,117,1,Magnesium Dataset
am40_2p5_1737cQ2R3.png,107,114,1,Magnesium Dataset
am40_2p5_1737cQ2R4.png,107,105,1,Magnesium Dataset
am40_2p5_1737cQ3R1.png,107,106,1,Magnesium Dataset
am40_2p5_1737cQ3R2.png,107,98,1,Magnesium Dataset
am40_2p5_1737cQ3R3.png,107,114,1,Magnesium Dataset
am40_2p5_1737cQ3R4.png,107,100,1,Magnesium Dataset
am40_2p5_1723cQ2R1.png,107,100,1,Magnesium Dataset
am40_2p5_1723cQ2R2.png,107,125,1,Magnesium Dataset
am40_2p5_1723cQ2R3.png,107,107,1,Magnesium Dataset
am40_2p5_1723cQ2R4.png,107,101,1,Magnesium Dataset
am40_2p5_1723cQ4R1.png,107,94,1,Magnesium Dataset
am40_2p5_1723cQ4R2.png,107,101,1,Magnesium Dataset
am40_2p5_1723cQ4R3.png,107,114,1,Magnesium Dataset
am40_2p5_1723cQ4R4.png,107,90,1,Magnesium Dataset
am40_5p0_1691cQ2R1.png,107,98,1,Magnesium Dataset
am40_5p0_1691cQ2R2.png,107,88,1,Magnesium Dataset
am40_5p0_1691cQ2R3.png,107,95,1,Magnesium Dataset
am40_5p0_1691cQ2R4.png,107,114,1,Magnesium Dataset
am40_5p0_1693cQ2R1.png,107,100,1,Magnesium Dataset
am40_5p0_1693cQ2R2.png,107,95,1,Magnesium Dataset
am40_5p0_1693cQ2R3.png,107,104,1,Magnesium Dataset
am40_5p0_1693cQ2R4.png,107,102,1,Magnesium Dataset
am40_2p5_1760cQ1R1.png,107,100,1,Magnesium Dataset
am40_2p5_1760cQ1R2.png,107,103,1,Magnesium Dataset
am40_2p5_1760cQ1R3.png,107,102,1,Magnesium Dataset
am40_2p5_1760cQ1R4.png,107,98,1,Magnesium Dataset
am40_2p5_1741cQ2R1.png,107,113,1,Magnesium Dataset
am40_2p5_1741cQ2R2.png,107,111,1,Magnesium Dataset
am40_2p5_1741cQ2R3.png,107,107,1,Magnesium Dataset
am40_2p5_1741cQ2R4.png,107,115,1,Magnesium Dataset
am40_2p5_1741cQ3R1.png,107,121,1,Magnesium Dataset
am40_2p5_1741cQ3R2.png,107,129,1,Magnesium Dataset
am40_2p5_1741cQ3R3.png,107,125,1,Magnesium Dataset
am40_2p5_1741cQ3R4.png,107,119,1,Magnesium Dataset
am40_2p5_1742cQ1R1.png,107,108,1,Magnesium Dataset
am40_2p5_1742cQ1R2.png,107,103,1,Magnesium Dataset
am40_2p5_1742cQ1R3.png,107,134,1,Magnesium Dataset
am40_2p5_1742cQ1R4.png,107,107,1,Magnesium Dataset
am40_2p5_1740cQ2R1.png,107,119,1,Magnesium Dataset
am40_2p5_1740cQ2R2.png,107,106,1,Magnesium Dataset
am40_2p5_1740cQ2R3.png,107,105,1,Magnesium Dataset
am40_2p5_1740cQ2R4.png,107,110,1,Magnesium Dataset
am40_2p5_1740cQ4R1.png,107,112,1,Magnesium Dataset
am40_2p5_1740cQ4R2.png,107,107,1,Magnesium Dataset
am40_2p5_1740cQ4R3.png,107,116,1,Magnesium Dataset
am40_2p5_1740cQ4R4.png,107,122,1,Magnesium Dataset
am40_2p5_1749cQ3R1.png,107,100,1,Magnesium Dataset
am40_2p5_1749cQ3R2.png,107,113,1,Magnesium Dataset
am40_2p5_1749cQ3R3.png,107,111,1,Magnesium Dataset
am40_2p5_1749cQ3R4.png,107,107,1,Magnesium Dataset
am40_2p5_1733cQ3R1.png,107,125,1,Magnesium Dataset
am40_2p5_1733cQ3R2.png,107,114,1,Magnesium Dataset
am40_2p5_1733cQ3R3.png,107,119,1,Magnesium Dataset
am40_2p5_1733cQ3R4.png,107,120,1,Magnesium Dataset
am40_2p5_1752cQ2R1.png,107,94,1,Magnesium Dataset
am40_2p5_1752cQ2R2.png,107,110,1,Magnesium Dataset
am40_2p5_1752cQ2R3.png,107,117,1,Magnesium Dataset
am40_2p5_1752cQ2R4.png,107,108,1,Magnesium Dataset
am40_2p5_1752cQ3R1.png,107,102,1,Magnesium Dataset
am40_2p5_1752cQ3R2.png,107,110,1,Magnesium Dataset
am40_2p5_1752cQ3R3.png,107,108,1,Magnesium Dataset
am40_2p5_1752cQ3R4.png,107,103,1,Magnesium Dataset
am40_2p5_1757cQ1R1.png,107,111,1,Magnesium Dataset
am40_2p5_1757cQ1R2.png,107,107,1,Magnesium Dataset
am40_2p5_1757cQ1R3.png,107,115,1,Magnesium Dataset
am40_2p5_1757cQ1R4.png,107,111,1,Magnesium Dataset
am40_2p5_1756cQ2R1.png,107,92,1,Magnesium Dataset
am40_2p5_1756cQ2R2.png,107,94,1,Magnesium Dataset
am40_2p5_1756cQ2R3.png,107,106,1,Magnesium Dataset
am40_2p5_1756cQ2R4.png,107,94,1,Magnesium Dataset
am40_2p5_1756cQ3R1.png,107,104,1,Magnesium Dataset
am40_2p5_1756cQ3R2.png,107,102,1,Magnesium Dataset
am40_2p5_1756cQ3R3.png,107,94,1,Magnesium Dataset
am40_2p5_1756cQ3R4.png,107,87,1,Magnesium Dataset
am40_2p5_1746cQ1R1.png,107,104,1,Magnesium Dataset
am40_2p5_1746cQ1R2.png,107,119,1,Magnesium Dataset
am40_2p5_1746cQ1R3.png,107,116,1,Magnesium Dataset
am40_2p5_1746cQ1R4.png,107,113,1,Magnesium Dataset
am40_2p5_1732cQ2R1.png,107,102,1,Magnesium Dataset
am40_2p5_1732cQ2R2.png,107,104,1,Magnesium Dataset
am40_2p5_1732cQ2R3.png,107,113,1,Magnesium Dataset
am40_2p5_1732cQ2R4.png,107,105,1,Magnesium Dataset
am40_2p5_1754cQ1R1.png,107,104,1,Magnesium Dataset
am40_2p5_1754cQ1R2.png,107,90,1,Magnesium Dataset
am40_2p5_1754cQ1R3.png,107,103,1,Magnesium Dataset
am40_2p5_1754cQ1R4.png,107,96,1,Magnesium Dataset
am40_2p5_1754cQ4R1.png,107,90,1,Magnesium Dataset
am40_2p5_1754cQ4R2.png,107,103,1,Magnesium Dataset
am40_2p5_1754cQ4R3.png,107,104,1,Magnesium Dataset
am40_2p5_1754cQ4R4.png,107,102,1,Magnesium Dataset
am40_2p5_1755cQ1R1.png,107,100,1,Magnesium Dataset
am40_2p5_1755cQ1R2.png,107,98,1,Magnesium Dataset
am40_2p5_1755cQ1R3.png,107,96,1,Magnesium Dataset
am40_2p5_1755cQ1R4.png,107,98,1,Magnesium Dataset
am40_2p5_1755cQ2R1.png,107,104,1,Magnesium Dataset
am40_2p5_1755cQ2R2.png,107,113,1,Magnesium Dataset
am40_2p5_1755cQ2R3.png,107,94,1,Magnesium Dataset
am40_2p5_1755cQ2R4.png,107,102,1,Magnesium Dataset
am40_2p5_1755cQ4R1.png,107,97,1,Magnesium Dataset
am40_2p5_1755cQ4R2.png,107,112,1,Magnesium Dataset
am40_2p5_1755cQ4R3.png,107,100,1,Magnesium Dataset
am40_2p5_1755cQ4R4.png,107,93,1,Magnesium Dataset
am40_5p0_1700cQ1R1.png,107,92,1,Magnesium Dataset
am40_5p0_1700cQ1R2.png,107,82,1,Magnesium Dataset
am40_5p0_1700cQ1R3.png,107,86,1,Magnesium Dataset
am40_5p0_1700cQ1R4.png,107,99,1,Magnesium Dataset
am40_5p0_1700cQ2R1.png,107,98,1,Magnesium Dataset
am40_5p0_1700cQ2R2.png,107,86,1,Magnesium Dataset
am40_5p0_1700cQ2R3.png,107,97,1,Magnesium Dataset
am40_5p0_1700cQ2R4.png,107,96,1,Magnesium Dataset
am40_2p5_1724cQ4R1.png,107,108,1,Magnesium Dataset
am40_2p5_1724cQ4R2.png,107,105,1,Magnesium Dataset
am40_2p5_1724cQ4R3.png,107,126,1,Magnesium Dataset
am40_2p5_1724cQ4R4.png,107,107,1,Magnesium Dataset
am40_5p0_1692cQ3R1.png,107,106,1,Magnesium Dataset
am40_5p0_1692cQ3R2.png,107,99,1,Magnesium Dataset
am40_5p0_1692cQ3R3.png,107,104,1,Magnesium Dataset
am40_5p0_1692cQ3R4.png,107,96,1,Magnesium Dataset
am40_5p0_1692cQ4R1.png,107,96,1,Magnesium Dataset
am40_5p0_1692cQ4R2.png,107,91,1,Magnesium Dataset
am40_5p0_1692cQ4R3.png,107,103,1,Magnesium Dataset
am40_5p0_1692cQ4R4.png,107,105,1,Magnesium Dataset
am40_2p5_1734cQ2R1.png,107,99,1,Magnesium Dataset
am40_2p5_1734cQ2R2.png,107,106,1,Magnesium Dataset
am40_2p5_1734cQ2R3.png,107,108,1,Magnesium Dataset
am40_2p5_1734cQ2R4.png,107,101,1,Magnesium Dataset
am40_2p5_1726cQ1R1.png,107,108,1,Magnesium Dataset
am40_2p5_1726cQ1R2.png,107,117,1,Magnesium Dataset
am40_2p5_1726cQ1R3.png,107,113,1,Magnesium Dataset
am40_2p5_1726cQ1R4.png,107,105,1,Magnesium Dataset
am40_2p5_1726cQ2R1.png,107,107,1,Magnesium Dataset
am40_2p5_1726cQ2R2.png,107,120,1,Magnesium Dataset
am40_2p5_1726cQ2R3.png,107,107,1,Magnesium Dataset
am40_2p5_1726cQ2R4.png,107,108,1,Magnesium Dataset
am40_2p5_1753cQ1R1.png,107,116,1,Magnesium Dataset
am40_2p5_1753cQ1R2.png,107,108,1,Magnesium Dataset
am40_2p5_1753cQ1R3.png,107,112,1,Magnesium Dataset
am40_2p5_1753cQ1R4.png,107,104,1,Magnesium Dataset
am40_2p5_1753cQ3R1.png,107,124,1,Magnesium Dataset
am40_2p5_1753cQ3R2.png,107,118,1,Magnesium Dataset
am40_2p5_1753cQ3R3.png,107,110,1,Magnesium Dataset
am40_2p5_1753cQ3R4.png,107,112,1,Magnesium Dataset
am40_2p5_1766cQ2R1.png,107,109,1,Magnesium Dataset
am40_2p5_1766cQ2R2.png,107,98,1,Magnesium Dataset
am40_2p5_1766cQ2R3.png,107,103,1,Magnesium Dataset
am40_2p5_1766cQ2R4.png,107,103,1,Magnesium Dataset
am40_2p5_1766cQ3R1.png,107,111,1,Magnesium Dataset
am40_2p5_1766cQ3R2.png,107,107,1,Magnesium Dataset
am40_2p5_1766cQ3R3.png,107,106,1,Magnesium Dataset
am40_2p5_1766cQ3R4.png,107,120,1,Magnesium Dataset
am40_5p0_1695cQ3R1.png,107,101,1,Magnesium Dataset
am40_5p0_1695cQ3R2.png,107,100,1,Magnesium Dataset
am40_5p0_1695cQ3R3.png,107,106,1,Magnesium Dataset
am40_5p0_1695cQ3R4.png,107,95,1,Magnesium Dataset
am40_5p0_1695cQ4R1.png,107,112,1,Magnesium Dataset
am40_5p0_1695cQ4R2.png,107,88,1,Magnesium Dataset
am40_5p0_1695cQ4R3.png,107,97,1,Magnesium Dataset
am40_5p0_1695cQ4R4.png,107,102,1,Magnesium Dataset
am40_2p5_1747cQ3R1.png,107,116,1,Magnesium Dataset
am40_2p5_1747cQ3R2.png,107,113,1,Magnesium Dataset
am40_2p5_1747cQ3R3.png,107,107,1,Magnesium Dataset
am40_2p5_1747cQ3R4.png,107,108,1,Magnesium Dataset
am40_2p5_1747cQ4R1.png,107,100,1,Magnesium Dataset
am40_2p5_1747cQ4R2.png,107,99,1,Magnesium Dataset
am40_2p5_1747cQ4R3.png,107,107,1,Magnesium Dataset
am40_2p5_1747cQ4R4.png,107,98,1,Magnesium Dataset
am40_5p0_1717cQ3R1.png,107,109,1,Magnesium Dataset
am40_5p0_1717cQ3R2.png,107,91,1,Magnesium Dataset
am40_5p0_1717cQ3R3.png,107,107,1,Magnesium Dataset
am40_5p0_1717cQ3R4.png,107,95,1,Magnesium Dataset
am40_5p0_1717cQ4R1.png,107,133,1,Magnesium Dataset
am40_5p0_1717cQ4R2.png,107,106,1,Magnesium Dataset
am40_5p0_1717cQ4R3.png,107,110,1,Magnesium Dataset
am40_5p0_1717cQ4R4.png,107,128,1,Magnesium Dataset
am40_5p0_1720cQ4R1.png,107,113,1,Magnesium Dataset
am40_5p0_1720cQ4R2.png,107,125,1,Magnesium Dataset
am40_5p0_1720cQ4R3.png,107,119,1,Magnesium Dataset
am40_5p0_1720cQ4R4.png,107,125,1,Magnesium Dataset
am40_2p5_1743cQ3R1.png,107,100,1,Magnesium Dataset
am40_2p5_1743cQ3R2.png,107,213,1,Magnesium Dataset
am40_2p5_1743cQ3R3.png,107,137,1,Magnesium Dataset
am40_2p5_1743cQ3R4.png,107,126,1,Magnesium Dataset
am40_2p5_1735cQ1R1.png,107,111,1,Magnesium Dataset
am40_2p5_1735cQ1R2.png,107,92,1,Magnesium Dataset
am40_2p5_1735cQ1R3.png,107,115,1,Magnesium Dataset
am40_2p5_1735cQ1R4.png,107,124,1,Magnesium Dataset
am40_2p5_1735cQ3R1.png,107,94,1,Magnesium Dataset
am40_2p5_1735cQ3R2.png,107,115,1,Magnesium Dataset
am40_2p5_1735cQ3R3.png,107,95,1,Magnesium Dataset
am40_2p5_1735cQ3R4.png,107,95,1,Magnesium Dataset
am40_2p5_1744cQ1R1.png,107,101,1,Magnesium Dataset
am40_2p5_1744cQ1R2.png,107,88,1,Magnesium Dataset
am40_2p5_1744cQ1R3.png,107,108,1,Magnesium Dataset
am40_2p5_1744cQ1R4.png,107,100,1,Magnesium Dataset
am40_2p5_1744cQ2R1.png,107,290,1,Magnesium Dataset
am40_2p5_1744cQ2R2.png,107,103,1,Magnesium Dataset
am40_2p5_1744cQ2R3.png,107,100,1,Magnesium Dataset
am40_2p5_1744cQ2R4.png,107,106,1,Magnesium Dataset
am40_2p5_1744cQ4R1.png,107,94,1,Magnesium Dataset
am40_2p5_1744cQ4R2.png,107,106,1,Magnesium Dataset
am40_2p5_1744cQ4R3.png,107,109,1,Magnesium Dataset
am40_2p5_1744cQ4R4.png,107,94,1,Magnesium Dataset
am40_2p5_1758cQ4R1.png,107,99,1,Magnesium Dataset
am40_2p5_1758cQ4R2.png,107,92,1,Magnesium Dataset
am40_2p5_1758cQ4R3.png,107,118,1,Magnesium Dataset
am40_2p5_1758cQ4R4.png,107,91,1,Magnesium Dataset
am70_5p0_f_e_1572cQ4R1.png,127,246,1,Magnesium Dataset
am70_5p0_f_e_1572cQ4R2.png,127,141,1,Magnesium Dataset
am70_5p0_f_e_1572cQ4R3.png,127,239,1,Magnesium Dataset
am70_5p0_f_e_1572cQ4R4.png,127,157,1,Magnesium Dataset
am70_2p5_f_1612cQ1R1.png,127,121,1,Magnesium Dataset
am70_2p5_f_1612cQ1R2.png,127,106,1,Magnesium Dataset
am70_2p5_f_1612cQ1R3.png,127,118,1,Magnesium Dataset
am70_2p5_f_1612cQ1R4.png,127,105,1,Magnesium Dataset
am70_2p5_f_1612cQ2R1.png,127,119,1,Magnesium Dataset
am70_2p5_f_1612cQ2R2.png,127,119,1,Magnesium Dataset
am70_2p5_f_1612cQ2R3.png,127,120,1,Magnesium Dataset
am70_2p5_f_1612cQ2R4.png,127,122,1,Magnesium Dataset
am70_2p5_f_1612cQ4R1.png,127,113,1,Magnesium Dataset
am70_2p5_f_1612cQ4R2.png,127,119,1,Magnesium Dataset
am70_2p5_f_1612cQ4R3.png,127,126,1,Magnesium Dataset
am70_2p5_f_1612cQ4R4.png,127,123,1,Magnesium Dataset
am70_2p5_f_1605cQ4R1.png,127,114,1,Magnesium Dataset
am70_2p5_f_1605cQ4R2.png,127,125,1,Magnesium Dataset
am70_2p5_f_1605cQ4R3.png,127,106,1,Magnesium Dataset
am70_2p5_f_1605cQ4R4.png,127,124,1,Magnesium Dataset
am70_2p5_f_1602cQ1R1.png,127,135,1,Magnesium Dataset
am70_2p5_f_1602cQ1R2.png,127,124,1,Magnesium Dataset
am70_2p5_f_1602cQ1R3.png,127,128,1,Magnesium Dataset
am70_2p5_f_1602cQ1R4.png,127,115,1,Magnesium Dataset
am70_2p5_f_1596cQ3R1.png,127,103,1,Magnesium Dataset
am70_2p5_f_1596cQ3R2.png,127,116,1,Magnesium Dataset
am70_2p5_f_1596cQ3R3.png,127,106,1,Magnesium Dataset
am70_2p5_f_1596cQ3R4.png,127,114,1,Magnesium Dataset
am70_5p0_f_e_1568cQ1R1.png,127,122,1,Magnesium Dataset
am70_5p0_f_e_1568cQ1R2.png,127,119,1,Magnesium Dataset
am70_5p0_f_e_1568cQ1R3.png,127,129,1,Magnesium Dataset
am70_5p0_f_e_1568cQ1R4.png,127,113,1,Magnesium Dataset
am70_5p0_f_e_1579cQ3R1.png,127,115,1,Magnesium Dataset
am70_5p0_f_e_1579cQ3R2.png,127,136,1,Magnesium Dataset
am70_5p0_f_e_1579cQ3R3.png,127,92,1,Magnesium Dataset
am70_5p0_f_e_1579cQ3R4.png,127,104,1,Magnesium Dataset
am70_2p5_f_1592cQ3R1.png,127,121,1,Magnesium Dataset
am70_2p5_f_1592cQ3R2.png,127,134,1,Magnesium Dataset
am70_2p5_f_1592cQ3R3.png,127,111,1,Magnesium Dataset
am70_2p5_f_1592cQ3R4.png,127,120,1,Magnesium Dataset
am70_2p5_f_1601cQ3R1.png,127,133,1,Magnesium Dataset
am70_2p5_f_1601cQ3R2.png,127,219,1,Magnesium Dataset
am70_2p5_f_1601cQ3R3.png,127,247,1,Magnesium Dataset
am70_2p5_f_1601cQ3R4.png,127,126,1,Magnesium Dataset
am70_2p5_f_1617cQ1R1.png,127,119,1,Magnesium Dataset
am70_2p5_f_1617cQ1R2.png,127,117,1,Magnesium Dataset
am70_2p5_f_1617cQ1R3.png,127,122,1,Magnesium Dataset
am70_2p5_f_1617cQ1R4.png,127,116,1,Magnesium Dataset
am70_5p0_f_e_1564cQ2R1.png,127,117,1,Magnesium Dataset
am70_5p0_f_e_1564cQ2R2.png,127,120,1,Magnesium Dataset
am70_5p0_f_e_1564cQ2R3.png,127,114,1,Magnesium Dataset
am70_5p0_f_e_1564cQ2R4.png,127,127,1,Magnesium Dataset
am70_5p0_f_e_1561cQ1R1.png,127,129,1,Magnesium Dataset
am70_5p0_f_e_1561cQ1R2.png,127,109,1,Magnesium Dataset
am70_5p0_f_e_1561cQ1R3.png,127,139,1,Magnesium Dataset
am70_5p0_f_e_1561cQ1R4.png,127,126,1,Magnesium Dataset
am70_5p0_f_e_1561cQ4R1.png,127,118,1,Magnesium Dataset
am70_5p0_f_e_1561cQ4R2.png,127,113,1,Magnesium Dataset
am70_5p0_f_e_1561cQ4R3.png,127,114,1,Magnesium Dataset
am70_5p0_f_e_1561cQ4R4.png,127,107,1,Magnesium Dataset
am70_2p5_f_1616cQ2R1.png,127,117,1,Magnesium Dataset
am70_2p5_f_1616cQ2R2.png,127,110,1,Magnesium Dataset
am70_2p5_f_1616cQ2R3.png,127,102,1,Magnesium Dataset
am70_2p5_f_1616cQ2R4.png,127,97,1,Magnesium Dataset
am70_5p0_f_e_1573cQ2R1.png,127,107,1,Magnesium Dataset
am70_5p0_f_e_1573cQ2R2.png,127,120,1,Magnesium Dataset
am70_5p0_f_e_1573cQ2R3.png,127,122,1,Magnesium Dataset
am70_5p0_f_e_1573cQ2R4.png,127,118,1,Magnesium Dataset
am70_5p0_f_1556cQ2R1.png,127,115,1,Magnesium Dataset
am70_5p0_f_1556cQ2R2.png,127,116,1,Magnesium Dataset
am70_5p0_f_1556cQ2R3.png,127,107,1,Magnesium Dataset
am70_5p0_f_1556cQ2R4.png,127,130,1,Magnesium Dataset
am70_5p0_f_1556cQ3R1.png,127,111,1,Magnesium Dataset
am70_5p0_f_1556cQ3R2.png,127,205,1,Magnesium Dataset
am70_5p0_f_1556cQ3R3.png,127,88,1,Magnesium Dataset
am70_5p0_f_1556cQ3R4.png,127,115,1,Magnesium Dataset
am70_5p0_f_1556cQ4R1.png,127,126,1,Magnesium Dataset
am70_5p0_f_1556cQ4R2.png,127,117,1,Magnesium Dataset
