Image,Expected,Predicted,Run No.,Source
am50_5p0_1789cQ3R1.png,109,110,2,Magnesium Dataset
am50_5p0_1789cQ3R2.png,109,111,2,Magnesium Dataset
am50_5p0_1789cQ3R3.png,109,121,2,Magnesium Dataset
am50_5p0_1789cQ3R4.png,109,104,2,Magnesium Dataset
am50_2p5_1813cQ1R1.png,109,107,2,Magnesium Dataset
am50_2p5_1813cQ1R2.png,109,104,2,Magnesium Dataset
am50_2p5_1813cQ1R3.png,109,111,2,Magnesium Dataset
am50_2p5_1813cQ1R4.png,109,103,2,Magnesium Dataset
am50_5p0_1783cQ4R1.png,109,95,2,Magnesium Dataset
am50_5p0_1783cQ4R2.png,109,93,2,Magnesium Dataset
am50_5p0_1783cQ4R3.png,109,98,2,Magnesium Dataset
am50_5p0_1783cQ4R4.png,109,104,2,Magnesium Dataset
am40_2p5_1730cQ1R1.png,107,108,2,Magnesium Dataset
am40_2p5_1730cQ1R2.png,107,107,2,Magnesium Dataset
am40_2p5_1730cQ1R3.png,107,126,2,Magnesium Dataset
am40_2p5_1730cQ1R4.png,107,121,2,Magnesium Dataset
am40_2p5_1730cQ4R1.png,107,108,2,Magnesium Dataset
am40_2p5_1730cQ4R2.png,107,98,2,Magnesium Dataset
am40_2p5_1730cQ4R3.png,107,108,2,Magnesium Dataset
am40_2p5_1730cQ4R4.png,107,100,2,Magnesium Dataset
am40_2p5_1750cQ4R1.png,107,114,2,Magnesium Dataset
am40_2p5_1750cQ4R2.png,107,118,2,Magnesium Dataset
am40_2p5_1750cQ4R3.png,107,103,2,Magnesium Dataset
am40_2p5_1750cQ4R4.png,107,103,2,Magnesium Dataset
am40_2p5_1751cQ2R1.png,107,118,2,Magnesium Dataset
am40_2p5_1751cQ2R2.png,107,114,2,Magnesium Dataset
am40_2p5_1751cQ2R3.png,107,117,2,Magnesium Dataset
am40_2p5_1751cQ2R4.png,107,122,2,Magnesium Dataset
am40_2p5_1738cQ1R1.png,107,109,2,Magnesium Dataset
am40_2p5_1738cQ1R2.png,107,126,2,Magnesium Dataset
am40_2p5_1738cQ1R3.png,107,114,2,Magnesium Dataset
am40_2p5_1738cQ1R4.png,107,112,2,Magnesium Dataset
am40_2p5_1737cQ4R1.png,107,106,2,Magnesium Dataset
am40_2p5_1737cQ4R2.png,107,113,2,Magnesium Dataset
am40_2p5_1737cQ4R3.png,107,107,2,Magnesium Dataset
am40_2p5_1737cQ4R4.png,107,105,2,Magnesium Dataset
am40_2p5_1767cQ4R1.png,107,114,2,Magnesium Dataset
am40_2p5_1767cQ4R2.png,107,113,2,Magnesium Dataset
am40_2p5_1767cQ4R3.png,107,104,2,Magnesium Dataset
am40_2p5_1767cQ4R4.png,107,111,2,Magnesium Dataset
am40_2p5_1727cQ4R1.png,107,116,2,Magnesium Dataset
am40_2p5_1727cQ4R2.png,107,112,2,Magnesium Dataset
am40_2p5_1727cQ4R3.png,107,111,2,Magnesium Dataset
am40_2p5_1727cQ4R4.png,107,115,2,Magnesium Dataset
am40_5p0_1693cQ1R1.png,107,113,2,Magnesium Dataset
am40_5p0_1693cQ1R2.png,107,100,2,Magnesium Dataset
am40_5p0_1693cQ1R3.png,107,107,2,Magnesium Dataset
am40_5p0_1693cQ1R4.png,107,105,2,Magnesium Dataset
am40_2p5_1765cQ3R1.png,107,99,2,Magnesium Dataset
am40_2p5_1765cQ3R2.png,107,121,2,Magnesium Dataset
am40_2p5_1765cQ3R3.png,107,109,2,Magnesium Dataset
am40_2p5_1765cQ3R4.png,107,106,2,Magnesium Dataset
am40_2p5_1740cQ4R1.png,107,109,2,Magnesium Dataset
am40_2p5_1740cQ4R2.png,107,114,2,Magnesium Dataset
am40_2p5_1740cQ4R3.png,107,122,2,Magnesium Dataset
am40_2p5_1740cQ4R4.png,107,127,2,Magnesium Dataset
am40_2p5_1749cQ3R1.png,107,100,2,Magnesium Dataset
am40_2p5_1749cQ3R2.png,107,114,2,Magnesium Dataset
am40_2p5_1749cQ3R3.png,107,104,2,Magnesium Dataset
am40_2p5_1749cQ3R4.png,107,108,2,Magnesium Dataset
am40_2p5_1756cQ2R1.png,107,92,2,Magnesium Dataset
am40_2p5_1756cQ2R2.png,107,100,2,Magnesium Dataset
am40_2p5_1756cQ2R3.png,107,102,2,Magnesium Dataset
am40_2p5_1756cQ2R4.png,107,99,2,Magnesium Dataset
am40_2p5_1746cQ3R1.png,107,118,2,Magnesium Dataset
am40_2p5_1746cQ3R2.png,107,111,2,Magnesium Dataset
am40_2p5_1746cQ3R3.png,107,125,2,Magnesium Dataset
am40_2p5_1746cQ3R4.png,107,113,2,Magnesium Dataset
am40_2p5_1746cQ4R1.png,107,107,2,Magnesium Dataset
am40_2p5_1746cQ4R2.png,107,118,2,Magnesium Dataset
am40_2p5_1746cQ4R3.png,107,112,2,Magnesium Dataset
am40_2p5_1746cQ4R4.png,107,113,2,Magnesium Dataset
am40_2p5_1732cQ4R1.png,107,107,2,Magnesium Dataset
am40_2p5_1732cQ4R2.png,107,105,2,Magnesium Dataset
am40_2p5_1732cQ4R3.png,107,102,2,Magnesium Dataset
am40_2p5_1732cQ4R4.png,107,101,2,Magnesium Dataset
am40_2p5_1754cQ3R1.png,107,109,2,Magnesium Dataset
am40_2p5_1754cQ3R2.png,107,114,2,Magnesium Dataset
am40_2p5_1754cQ3R3.png,107,102,2,Magnesium Dataset
am40_2p5_1754cQ3R4.png,107,124,2,Magnesium Dataset
am40_5p0_1699cQ2R1.png,107,91,2,Magnesium Dataset
am40_5p0_1699cQ2R2.png,107,91,2,Magnesium Dataset
am40_5p0_1699cQ2R3.png,107,83,2,Magnesium Dataset
am40_5p0_1699cQ2R4.png,107,85,2,Magnesium Dataset
am40_2p5_1753cQ4R1.png,107,117,2,Magnesium Dataset
am40_2p5_1753cQ4R2.png,107,127,2,Magnesium Dataset
am40_2p5_1753cQ4R3.png,107,112,2,Magnesium Dataset
am40_2p5_1753cQ4R4.png,107,117,2,Magnesium Dataset
am40_2p5_1766cQ3R1.png,107,122,2,Magnesium Dataset
am40_2p5_1766cQ3R2.png,107,109,2,Magnesium Dataset
am40_2p5_1766cQ3R3.png,107,115,2,Magnesium Dataset
am40_2p5_1766cQ3R4.png,107,114,2,Magnesium Dataset
am40_2p5_1748cQ2R1.png,107,109,2,Magnesium Dataset
am40_2p5_1748cQ2R2.png,107,114,2,Magnesium Dataset
am40_2p5_1748cQ2R3.png,107,105,2,Magnesium Dataset
am40_2p5_1748cQ2R4.png,107,102,2,Magnesium Dataset
am40_2p5_1722cQ3R1.png,107,100,2,Magnesium Dataset
am40_2p5_1722cQ3R2.png,107,96,2,Magnesium Dataset
am40_2p5_1722cQ3R3.png,107,94,2,Magnesium Dataset
am40_2p5_1722cQ3R4.png,107,99,2,Magnesium Dataset
am40_5p0_1720cQ3R1.png,107,129,2,Magnesium Dataset
am40_5p0_1720cQ3R2.png,107,131,2,Magnesium Dataset
am40_5p0_1720cQ3R3.png,107,122,2,Magnesium Dataset
am40_5p0_1720cQ3R4.png,107,119,2,Magnesium Dataset
am40_2p5_1735cQ2R1.png,107,107,2,Magnesium Dataset
am40_2p5_1735cQ2R2.png,107,116,2,Magnesium Dataset
am40_2p5_1735cQ2R3.png,107,114,2,Magnesium Dataset
am40_2p5_1735cQ2R4.png,107,109,2,Magnesium Dataset
am70_2p5_f_1605cQ2R1.png,127,122,2,Magnesium Dataset
am70_2p5_f_1605cQ2R2.png,127,134,2,Magnesium Dataset
am70_2p5_f_1605cQ2R3.png,127,123,2,Magnesium Dataset
am70_2p5_f_1605cQ2R4.png,127,131,2,Magnesium Dataset
am70_2p5_f_1605cQ4R1.png,127,130,2,Magnesium Dataset
am70_2p5_f_1605cQ4R2.png,127,142,2,Magnesium Dataset
am70_2p5_f_1605cQ4R3.png,127,123,2,Magnesium Dataset
am70_2p5_f_1605cQ4R4.png,127,121,2,Magnesium Dataset
am70_2p5_f_1596cQ2R1.png,127,118,2,Magnesium Dataset
am70_2p5_f_1596cQ2R2.png,127,128,2,Magnesium Dataset
am70_2p5_f_1596cQ2R3.png,127,121,2,Magnesium Dataset
am70_2p5_f_1596cQ2R4.png,127,118,2,Magnesium Dataset
am70_5p0_f_e_1568cQ3R1.png,127,113,2,Magnesium Dataset
am70_5p0_f_e_1568cQ3R2.png,127,113,2,Magnesium Dataset
am70_5p0_f_e_1568cQ3R3.png,127,129,2,Magnesium Dataset
am70_5p0_f_e_1568cQ3R4.png,127,133,2,Magnesium Dataset
am70_5p0_f_e_1568cQ4R1.png,127,121,2,Magnesium Dataset
am70_5p0_f_e_1568cQ4R2.png,127,114,2,Magnesium Dataset
am70_5p0_f_e_1568cQ4R3.png,127,130,2,Magnesium Dataset
am70_5p0_f_e_1568cQ4R4.png,127,124,2,Magnesium Dataset
am70_2p5_f_1616cQ1R1.png,127,116,2,Magnesium Dataset
am70_2p5_f_1616cQ1R2.png,127,137,2,Magnesium Dataset
am70_2p5_f_1616cQ1R3.png,127,126,2,Magnesium Dataset
am70_2p5_f_1616cQ1R4.png,127,112,2,Magnesium Dataset
am70_5p0_f_1556cQ4R1.png,127,147,2,Magnesium Dataset
am70_5p0_f_1556cQ4R2.png,127,122,2,Magnesium Dataset
am70_5p0_f_1556cQ4R3.png,127,132,2,Magnesium Dataset
am70_5p0_f_1556cQ4R4.png,127,111,2,Magnesium Dataset
am70_2p5_f_1611cQ3R1.png,127,129,2,Magnesium Dataset
am70_2p5_f_1611cQ3R2.png,127,136,2,Magnesium Dataset
am70_2p5_f_1611cQ3R3.png,127,123,2,Magnesium Dataset
am70_2p5_f_1611cQ3R4.png,127,122,2,Magnesium Dataset
am70_5p0_f_e_1567cQ1R1.png,127,118,2,Magnesium Dataset
am70_5p0_f_e_1567cQ1R2.png,127,130,2,Magnesium Dataset
am70_5p0_f_e_1567cQ1R3.png,127,117,2,Magnesium Dataset
am70_5p0_f_e_1567cQ1R4.png,127,130,2,Magnesium Dataset
am70_2p5_f_1593cQ2R1.png,127,132,2,Magnesium Dataset
am70_2p5_f_1593cQ2R2.png,127,133,2,Magnesium Dataset
am70_2p5_f_1593cQ2R3.png,127,124,2,Magnesium Dataset
am70_2p5_f_1593cQ2R4.png,127,115,2,Magnesium Dataset
am70_5p0_f_e_1586cQ3R1.png,127,128,2,Magnesium Dataset
am70_5p0_f_e_1586cQ3R2.png,127,118,2,Magnesium Dataset
am70_5p0_f_e_1586cQ3R3.png,127,118,2,Magnesium Dataset
am70_5p0_f_e_1586cQ3R4.png,127,127,2,Magnesium Dataset
am70_2p5_f_1615cQ1R1.png,127,122,2,Magnesium Dataset
am70_2p5_f_1615cQ1R2.png,127,130,2,Magnesium Dataset
am70_2p5_f_1615cQ1R3.png,127,145,2,Magnesium Dataset
am70_2p5_f_1615cQ1R4.png,127,132,2,Magnesium Dataset
am70_2p5_f_1615cQ4R1.png,127,122,2,Magnesium Dataset
am70_2p5_f_1615cQ4R2.png,127,118,2,Magnesium Dataset
am70_2p5_f_1615cQ4R3.png,127,113,2,Magnesium Dataset
am70_2p5_f_1615cQ4R4.png,127,122,2,Magnesium Dataset
am70_5p0_f_1554cQ3R1.png,127,154,2,Magnesium Dataset
am70_5p0_f_1554cQ3R2.png,127,143,2,Magnesium Dataset
am70_5p0_f_1554cQ3R3.png,127,146,2,Magnesium Dataset
am70_5p0_f_1554cQ3R4.png,127,168,2,Magnesium Dataset
am70_5p0_f_e_1583cQ2R1.png,127,142,2,Magnesium Dataset
am70_5p0_f_e_1583cQ2R2.png,127,140,2,Magnesium Dataset
am70_5p0_f_e_1583cQ2R3.png,127,144,2,Magnesium Dataset
am70_5p0_f_e_1583cQ2R4.png,127,137,2,Magnesium Dataset
am70_2p5_f_1618cQ2R1.png,127,134,2,Magnesium Dataset
am70_2p5_f_1618cQ2R2.png,127,132,2,Magnesium Dataset
am70_2p5_f_1618cQ2R3.png,127,125,2,Magnesium Dataset
am70_2p5_f_1618cQ2R4.png,127,136,2,Magnesium Dataset
am70_2p5_f_1618cQ3R1.png,127,121,2,Magnesium Dataset
am70_2p5_f_1618cQ3R2.png,127,121,2,Magnesium Dataset
am70_2p5_f_1618cQ3R3.png,127,128,2,Magnesium Dataset
am70_2p5_f_1618cQ3R4.png,127,125,2,Magnesium Dataset
am70_5p0_f_e_1584cQ4R1.png,127,127,2,Magnesium Dataset
am70_5p0_f_e_1584cQ4R2.png,127,131,2,Magnesium Dataset
am70_5p0_f_e_1584cQ4R3.png,127,128,2,Magnesium Dataset
am70_5p0_f_e_1584cQ4R4.png,127,136,2,Magnesium Dataset
am70_5p0_f_e_1569cQ2R1.png,127,111,2,Magnesium Dataset
am70_5p0_f_e_1569cQ2R2.png,127,109,2,Magnesium Dataset
am70_5p0_f_e_1569cQ2R3.png,127,124,2,Magnesium Dataset
am70_5p0_f_e_1569cQ2R4.png,127,114,2,Magnesium Dataset
am70_5p0_f_e_1566cQ2R1.png,127,120,2,Magnesium Dataset
am70_5p0_f_e_1566cQ2R2.png,127,119,2,Magnesium Dataset
am70_5p0_f_e_1566cQ2R3.png,127,106,2,Magnesium Dataset
am70_5p0_f_e_1566cQ2R4.png,127,114,2,Magnesium Dataset
am70_5p0_f_e_1566cQ3R1.png,127,126,2,Magnesium Dataset
am70_5p0_f_e_1566cQ3R2.png,127,143,2,Magnesium Dataset
am70_5p0_f_e_1566cQ3R3.png,127,118,2,Magnesium Dataset
am70_5p0_f_e_1566cQ3R4.png,127,136,2,Magnesium Dataset
am70_5p0_f_e_1576cQ1R1.png,127,144,2,Magnesium Dataset
am70_5p0_f_e_1576cQ1R2.png,127,141,2,Magnesium Dataset
am70_5p0_f_e_1576cQ1R3.png,127,126,2,Magnesium Dataset
am70_5p0_f_e_1576cQ1R4.png,127,117,2,Magnesium Dataset
am70_5p0_f_1555cQ4R1.png,127,137,2,Magnesium Dataset
am70_5p0_f_1555cQ4R2.png,127,130,2,Magnesium Dataset
am70_5p0_f_1555cQ4R3.png,127,124,2,Magnesium Dataset
am70_5p0_f_1555cQ4R4.png,127,131,2,Magnesium Dataset
am70_5p0_f_e_1582cQ2R1.png,127,117,2,Magnesium Dataset
am70_5p0_f_e_1582cQ2R2.png,127,135,2,Magnesium Dataset
am70_5p0_f_e_1582cQ2R3.png,127,135,2,Magnesium Dataset
am70_5p0_f_e_1582cQ2R4.png,127,126,2,Magnesium Dataset
am70_5p0_f_e_1578cQ3R1.png,127,115,2,Magnesium Dataset
am70_5p0_f_e_1578cQ3R2.png,127,122,2,Magnesium Dataset
am70_5p0_f_e_1578cQ3R3.png,127,116,2,Magnesium Dataset
am70_5p0_f_e_1578cQ3R4.png,127,125,2,Magnesium Dataset
am70_5p0_f_e_1578cQ4R1.png,127,137,2,Magnesium Dataset
am70_5p0_f_e_1578cQ4R2.png,127,119,2,Magnesium Dataset
am70_5p0_f_e_1578cQ4R3.png,127,113,2,Magnesium Dataset
am70_5p0_f_e_1578cQ4R4.png,127,107,2,Magnesium Dataset
am70_5p0_f_1553cQ3R1.png,127,140,2,Magnesium Dataset
am70_5p0_f_1553cQ3R2.png,127,134,2,Magnesium Dataset
am70_5p0_f_1553cQ3R3.png,127,125,2,Magnesium Dataset
am70_5p0_f_1553cQ3R4.png,127,131,2,Magnesium Dataset
am70_5p0_f_e_1587cQ2R1.png,127,126,2,Magnesium Dataset
am70_5p0_f_e_1587cQ2R2.png,127,120,2,Magnesium Dataset
am70_5p0_f_e_1587cQ2R3.png,127,132,2,Magnesium Dataset
am70_5p0_f_e_1587cQ2R4.png,127,138,2,Magnesium Dataset
am70_5p0_f_e_1589cQ2R1.png,127,122,2,Magnesium Dataset
am70_5p0_f_e_1589cQ2R2.png,127,129,2,Magnesium Dataset
am70_5p0_f_e_1589cQ2R3.png,127,135,2,Magnesium Dataset
am70_5p0_f_e_1589cQ2R4.png,127,132,2,Magnesium Dataset
am70_5p0_f_e_1570cQ3R1.png,127,126,2,Magnesium Dataset
am70_5p0_f_e_1570cQ3R2.png,127,132,2,Magnesium Dataset
am70_5p0_f_e_1570cQ3R3.png,127,123,2,Magnesium Dataset
am70_5p0_f_e_1570cQ3R4.png,127,125,2,Magnesium Dataset
am70_2p5_f_1610cQ2R1.png,127,129,2,Magnesium Dataset
am70_2p5_f_1610cQ2R2.png,127,134,2,Magnesium Dataset
am70_2p5_f_1610cQ2R3.png,127,117,2,Magnesium Dataset
am70_2p5_f_1610cQ2R4.png,127,113,2,Magnesium Dataset
am60_5p0_edge_1627cQ3R1.png,120,114,2,Magnesium Dataset
am60_5p0_edge_1627cQ3R2.png,120,110,2,Magnesium Dataset
am60_5p0_edge_1627cQ3R3.png,120,132,2,Magnesium Dataset
am60_5p0_edge_1627cQ3R4.png,120,122,2,Magnesium Dataset
am60_5p0_edge_1634cQ1R1.png,120,114,2,Magnesium Dataset
am60_5p0_edge_1634cQ1R2.png,120,121,2,Magnesium Dataset
am60_5p0_edge_1634cQ1R3.png,120,121,2,Magnesium Dataset
am60_5p0_edge_1634cQ1R4.png,120,115,2,Magnesium Dataset
am60_2p5_1683cQ2R1.png,120,118,2,Magnesium Dataset
am60_2p5_1683cQ2R2.png,120,108,2,Magnesium Dataset
am60_2p5_1683cQ2R3.png,120,126,2,Magnesium Dataset
am60_2p5_1683cQ2R4.png,120,119,2,Magnesium Dataset
am60_2p5_1666cQ2R1.png,120,117,2,Magnesium Dataset
am60_2p5_1666cQ2R2.png,120,109,2,Magnesium Dataset
am60_2p5_1666cQ2R3.png,120,110,2,Magnesium Dataset
am60_2p5_1666cQ2R4.png,120,122,2,Magnesium Dataset
am60_5p0_1640cQ3R1.png,120,106,2,Magnesium Dataset
am60_5p0_1640cQ3R2.png,120,119,2,Magnesium Dataset
am60_5p0_1640cQ3R3.png,120,109,2,Magnesium Dataset
am60_5p0_1640cQ3R4.png,120,113,2,Magnesium Dataset
am60_2p5_1678cQ2R1.png,120,114,2,Magnesium Dataset
am60_2p5_1678cQ2R2.png,120,115,2,Magnesium Dataset
am60_2p5_1678cQ2R3.png,120,124,2,Magnesium Dataset
am60_2p5_1678cQ2R4.png,120,123,2,Magnesium Dataset
am60_2p5_1689cQ1R1.png,120,103,2,Magnesium Dataset
am60_2p5_1689cQ1R2.png,120,125,2,Magnesium Dataset
am60_2p5_1689cQ1R3.png,120,115,2,Magnesium Dataset
am60_2p5_1689cQ1R4.png,120,127,2,Magnesium Dataset
am60_5p0_1641cQ3R1.png,120,115,2,Magnesium Dataset
am60_5p0_1641cQ3R2.png,120,135,2,Magnesium Dataset
am60_5p0_1641cQ3R3.png,120,129,2,Magnesium Dataset
am60_5p0_1641cQ3R4.png,120,108,2,Magnesium Dataset
am60_2p5_1668cQ2R1.png,120,131,2,Magnesium Dataset
am60_2p5_1668cQ2R2.png,120,114,2,Magnesium Dataset
am60_2p5_1668cQ2R3.png,120,122,2,Magnesium Dataset
am60_2p5_1668cQ2R4.png,120,130,2,Magnesium Dataset
am60_2p5_1671cQ1R1.png,120,115,2,Magnesium Dataset
am60_2p5_1671cQ1R2.png,120,116,2,Magnesium Dataset
am60_2p5_1671cQ1R3.png,120,118,2,Magnesium Dataset
am60_2p5_1671cQ1R4.png,120,120,2,Magnesium Dataset
am60_5p0_edge_1632cQ4R1.png,120,120,2,Magnesium Dataset
am60_5p0_edge_1632cQ4R2.png,120,125,2,Magnesium Dataset
am60_5p0_edge_1632cQ4R3.png,120,110,2,Magnesium Dataset
am60_5p0_edge_1632cQ4R4.png,120,120,2,Magnesium Dataset
am60_2p5_1669cQ2R1.png,120,124,2,Magnesium Dataset
am60_2p5_1669cQ2R2.png,120,120,2,Magnesium Dataset
am60_2p5_1669cQ2R3.png,120,130,2,Magnesium Dataset
am60_2p5_1669cQ2R4.png,120,116,2,Magnesium Dataset
am60_5p0_1647cQ2R1.png,120,105,2,Magnesium Dataset
am60_5p0_1647cQ2R2.png,120,110,2,Magnesium Dataset
am60_5p0_1647cQ2R3.png,120,121,2,Magnesium Dataset
am60_5p0_1647cQ2R4.png,120,114,2,Magnesium Dataset
am60_2p5_1665cQ3R1.png,120,116,2,Magnesium Dataset
am60_2p5_1665cQ3R2.png,120,108,2,Magnesium Dataset
am60_2p5_1665cQ3R3.png,120,110,2,Magnesium Dataset
am60_2p5_1665cQ3R4.png,120,113,2,Magnesium Dataset
am60_5p0_edge_1635cQ4R1.png,120,139,2,Magnesium Dataset
am60_5p0_edge_1635cQ4R2.png,120,124,2,Magnesium Dataset
am60_5p0_edge_1635cQ4R3.png,120,119,2,Magnesium Dataset
am60_5p0_edge_1635cQ4R4.png,120,121,2,Magnesium Dataset
am60_5p0_1654cQ4R1.png,120,111,2,Magnesium Dataset
am60_5p0_1654cQ4R2.png,120,120,2,Magnesium Dataset
am60_5p0_1654cQ4R3.png,120,113,2,Magnesium Dataset
am60_5p0_1654cQ4R4.png,120,121,2,Magnesium Dataset
am60_5p0_1655cQ1R1.png,120,121,2,Magnesium Dataset
am60_5p0_1655cQ1R2.png,120,136,2,Magnesium Dataset
am60_5p0_1655cQ1R3.png,120,116,2,Magnesium Dataset
am60_5p0_1655cQ1R4.png,120,124,2,Magnesium Dataset
am60_5p0_1655cQ2R1.png,120,116,2,Magnesium Dataset
am60_5p0_1655cQ2R2.png,120,116,2,Magnesium Dataset
am60_5p0_1655cQ2R3.png,120,111,2,Magnesium Dataset
am60_5p0_1655cQ2R4.png,120,116,2,Magnesium Dataset
am60_5p0_1655cQ4R1.png,120,123,2,Magnesium Dataset
am60_5p0_1655cQ4R2.png,120,113,2,Magnesium Dataset
am60_5p0_1655cQ4R3.png,120,114,2,Magnesium Dataset
am60_5p0_1655cQ4R4.png,120,114,2,Magnesium Dataset
am60_5p0_1648cQ3R1.png,120,120,2,Magnesium Dataset
am60_5p0_1648cQ3R2.png,120,114,2,Magnesium Dataset
am60_5p0_1648cQ3R3.png,120,115,2,Magnesium Dataset
am60_5p0_1648cQ3R4.png,120,115,2,Magnesium Dataset
am60_2p5_1677cQ3R1.png,120,127,2,Magnesium Dataset
am60_2p5_1677cQ3R2.png,120,125,2,Magnesium Dataset
am60_2p5_1677cQ3R3.png,120,111,2,Magnesium Dataset
am60_2p5_1677cQ3R4.png,120,125,2,Magnesium Dataset
am60_5p0_1642cQ3R1.png,120,119,2,Magnesium Dataset
am60_5p0_1642cQ3R2.png,120,119,2,Magnesium Dataset
am60_5p0_1642cQ3R3.png,120,114,2,Magnesium Dataset
am60_5p0_1642cQ3R4.png,120,134,2,Magnesium Dataset
am60_2p5_1658cQ2R1.png,120,131,2,Magnesium Dataset
am60_2p5_1658cQ2R2.png,120,130,2,Magnesium Dataset
am60_2p5_1658cQ2R3.png,120,113,2,Magnesium Dataset
am60_2p5_1658cQ2R4.png,120,112,2,Magnesium Dataset
am60_5p0_1646cQ1R1.png,120,129,2,Magnesium Dataset
am60_5p0_1646cQ1R2.png,120,133,2,Magnesium Dataset
am60_5p0_1646cQ1R3.png,120,123,2,Magnesium Dataset
am60_5p0_1646cQ1R4.png,120,125,2,Magnesium Dataset
am60_2p5_1680cQ3R1.png,120,100,2,Magnesium Dataset
am60_2p5_1680cQ3R2.png,120,106,2,Magnesium Dataset
am60_2p5_1680cQ3R3.png,120,116,2,Magnesium Dataset
am60_2p5_1680cQ3R4.png,120,101,2,Magnesium Dataset
am50_2p5_1824cQ1R1.png,109,105,3,Magnesium Dataset
am50_2p5_1824cQ1R2.png,109,95,3,Magnesium Dataset
am50_2p5_1824cQ1R3.png,109,107,3,Magnesium Dataset
am50_2p5_1824cQ1R4.png,109,111,3,Magnesium Dataset
am50_2p5_1824cQ2R1.png,109,107,3,Magnesium Dataset
am50_2p5_1824cQ2R2.png,109,92,3,Magnesium Dataset
am50_2p5_1824cQ2R3.png,109,110,3,Magnesium Dataset
am50_2p5_1824cQ2R4.png,109,101,3,Magnesium Dataset
am50_2p5_1804cQ4R1.png,109,103,3,Magnesium Dataset
am50_2p5_1804cQ4R2.png,109,115,3,Magnesium Dataset
am50_2p5_1804cQ4R3.png,109,111,3,Magnesium Dataset
am50_2p5_1804cQ4R4.png,109,105,3,Magnesium Dataset
am50_5p0_1775cQ3R1.png,109,107,3,Magnesium Dataset
am50_5p0_1775cQ3R2.png,109,130,3,Magnesium Dataset
am50_5p0_1775cQ3R3.png,109,122,3,Magnesium Dataset
am50_5p0_1775cQ3R4.png,109,123,3,Magnesium Dataset
am50_5p0_1775cQ4R1.png,109,111,3,Magnesium Dataset
am50_5p0_1775cQ4R2.png,109,104,3,Magnesium Dataset
am50_5p0_1775cQ4R3.png,109,115,3,Magnesium Dataset
am50_5p0_1775cQ4R4.png,109,109,3,Magnesium Dataset
am50_2p5_1817cQ2R1.png,109,116,3,Magnesium Dataset
am50_2p5_1817cQ2R2.png,109,108,3,Magnesium Dataset
am50_2p5_1817cQ2R3.png,109,95,3,Magnesium Dataset
am50_2p5_1817cQ2R4.png,109,105,3,Magnesium Dataset
am50_5p0_1799cQ2R1.png,109,111,3,Magnesium Dataset
am50_5p0_1799cQ2R2.png,109,112,3,Magnesium Dataset
am50_5p0_1799cQ2R3.png,109,100,3,Magnesium Dataset
am50_5p0_1799cQ2R4.png,109,106,3,Magnesium Dataset
am50_5p0_1799cQ4R1.png,109,103,3,Magnesium Dataset
am50_5p0_1799cQ4R2.png,109,106,3,Magnesium Dataset
am50_5p0_1799cQ4R3.png,109,108,3,Magnesium Dataset
am50_5p0_1799cQ4R4.png,109,102,3,Magnesium Dataset
am50_5p0_1787cQ1R1.png,109,94,3,Magnesium Dataset
am50_5p0_1787cQ1R2.png,109,110,3,Magnesium Dataset
am50_5p0_1787cQ1R3.png,109,108,3,Magnesium Dataset
am50_5p0_1787cQ1R4.png,109,104,3,Magnesium Dataset
am50_5p0_1787cQ4R1.png,109,97,3,Magnesium Dataset
am50_5p0_1787cQ4R2.png,109,111,3,Magnesium Dataset
am50_5p0_1787cQ4R3.png,109,97,3,Magnesium Dataset
am50_5p0_1787cQ4R4.png,109,98,3,Magnesium Dataset
am50_5p0_1800cQ3R1.png,109,112,3,Magnesium Dataset
am50_5p0_1800cQ3R2.png,109,97,3,Magnesium Dataset
am50_5p0_1800cQ3R3.png,109,106,3,Magnesium Dataset
am50_5p0_1800cQ3R4.png,109,111,3,Magnesium Dataset
am50_2p5_1806cQ3R1.png,109,104,3,Magnesium Dataset
am50_2p5_1806cQ3R2.png,109,95,3,Magnesium Dataset
am50_2p5_1806cQ3R3.png,109,97,3,Magnesium Dataset
am50_2p5_1806cQ3R4.png,109,114,3,Magnesium Dataset
am50_5p0_1782cQ3R1.png,109,95,3,Magnesium Dataset
am50_5p0_1782cQ3R2.png,109,98,3,Magnesium Dataset
am50_5p0_1782cQ3R3.png,109,110,3,Magnesium Dataset
am50_5p0_1782cQ3R4.png,109,94,3,Magnesium Dataset
am50_5p0_1773cQ4R1.png,109,110,3,Magnesium Dataset
am50_5p0_1773cQ4R2.png,109,107,3,Magnesium Dataset
am50_5p0_1773cQ4R3.png,109,108,3,Magnesium Dataset
am50_5p0_1773cQ4R4.png,109,102,3,Magnesium Dataset
am50_5p0_1791cQ1R1.png,109,109,3,Magnesium Dataset
am50_5p0_1791cQ1R2.png,109,100,3,Magnesium Dataset
am50_5p0_1791cQ1R3.png,109,105,3,Magnesium Dataset
am50_5p0_1791cQ1R4.png,109,109,3,Magnesium Dataset
am50_5p0_1791cQ3R1.png,109,107,3,Magnesium Dataset
am50_5p0_1791cQ3R2.png,109,105,3,Magnesium Dataset
am50_5p0_1791cQ3R3.png,109,118,3,Magnesium Dataset
am50_5p0_1791cQ3R4.png,109,116,3,Magnesium Dataset
am50_5p0_1795cQ1R1.png,109,101,3,Magnesium Dataset
am50_5p0_1795cQ1R2.png,109,109,3,Magnesium Dataset
