Image,Expected,Predicted,Run No.,Source
am70_2p5_f_1608cQ1R1.png,127,138,1,Magnesium Dataset
am70_2p5_f_1608cQ1R2.png,127,141,1,Magnesium Dataset
am70_2p5_f_1608cQ1R3.png,127,142,1,Magnesium Dataset
am70_2p5_f_1608cQ1R4.png,127,152,1,Magnesium Dataset
am70_2p5_f_1608cQ3R1.png,127,138,1,Magnesium Dataset
am70_2p5_f_1608cQ3R2.png,127,149,1,Magnesium Dataset
am70_2p5_f_1608cQ3R3.png,127,140,1,Magnesium Dataset
am70_2p5_f_1608cQ3R4.png,127,129,1,Magnesium Dataset
am70_5p0_f_e_1570cQ4R1.png,127,151,1,Magnesium Dataset
am70_5p0_f_e_1570cQ4R2.png,127,136,1,Magnesium Dataset
am70_5p0_f_e_1570cQ4R3.png,127,141,1,Magnesium Dataset
am70_5p0_f_e_1570cQ4R4.png,127,152,1,Magnesium Dataset
am70_2p5_f_1604cQ1R1.png,127,149,1,Magnesium Dataset
am70_2p5_f_1604cQ1R2.png,127,144,1,Magnesium Dataset
am70_2p5_f_1604cQ1R3.png,127,156,1,Magnesium Dataset
am70_2p5_f_1604cQ1R4.png,127,144,1,Magnesium Dataset
am70_5p0_f_e_1575cQ2R1.png,127,125,1,Magnesium Dataset
am70_5p0_f_e_1575cQ2R2.png,127,134,1,Magnesium Dataset
am70_5p0_f_e_1575cQ2R3.png,127,140,1,Magnesium Dataset
am70_5p0_f_e_1575cQ2R4.png,127,121,1,Magnesium Dataset
am70_2p5_f_1595cQ1R1.png,127,130,1,Magnesium Dataset
am70_2p5_f_1595cQ1R2.png,127,143,1,Magnesium Dataset
am70_2p5_f_1595cQ1R3.png,127,139,1,Magnesium Dataset
am70_2p5_f_1595cQ1R4.png,127,152,1,Magnesium Dataset
am70_2p5_f_1595cQ2R1.png,127,129,1,Magnesium Dataset
am70_2p5_f_1595cQ2R2.png,127,121,1,Magnesium Dataset
am70_2p5_f_1595cQ2R3.png,127,133,1,Magnesium Dataset
am70_2p5_f_1595cQ2R4.png,127,130,1,Magnesium Dataset
am60_2p5_1675cQ3R1.png,120,129,1,Magnesium Dataset
am60_2p5_1675cQ3R2.png,120,120,1,Magnesium Dataset
am60_2p5_1675cQ3R3.png,120,106,1,Magnesium Dataset
am60_2p5_1675cQ3R4.png,120,133,1,Magnesium Dataset
am60_2p5_1675cQ4R1.png,120,124,1,Magnesium Dataset
am60_2p5_1675cQ4R2.png,120,119,1,Magnesium Dataset
am60_2p5_1675cQ4R3.png,120,121,1,Magnesium Dataset
am60_2p5_1675cQ4R4.png,120,116,1,Magnesium Dataset
am60_5p0_1638cQ3R1.png,120,118,1,Magnesium Dataset
am60_5p0_1638cQ3R2.png,120,128,1,Magnesium Dataset
am60_5p0_1638cQ3R3.png,120,118,1,Magnesium Dataset
am60_5p0_1638cQ3R4.png,120,116,1,Magnesium Dataset
am60_2p5_1688cQ2R1.png,120,125,1,Magnesium Dataset
am60_2p5_1688cQ2R2.png,120,114,1,Magnesium Dataset
am60_2p5_1688cQ2R3.png,120,130,1,Magnesium Dataset
am60_2p5_1688cQ2R4.png,120,128,1,Magnesium Dataset
am60_5p0_1637cQ3R1.png,120,118,1,Magnesium Dataset
am60_5p0_1637cQ3R2.png,120,122,1,Magnesium Dataset
am60_5p0_1637cQ3R3.png,120,131,1,Magnesium Dataset
am60_5p0_1637cQ3R4.png,120,119,1,Magnesium Dataset
am60_5p0_edge_1629cQ4R1.png,120,119,1,Magnesium Dataset
am60_5p0_edge_1629cQ4R2.png,120,140,1,Magnesium Dataset
am60_5p0_edge_1629cQ4R3.png,120,140,1,Magnesium Dataset
am60_5p0_edge_1629cQ4R4.png,120,154,1,Magnesium Dataset
am60_5p0_1650cQ1R1.png,120,122,1,Magnesium Dataset
am60_5p0_1650cQ1R2.png,120,129,1,Magnesium Dataset
am60_5p0_1650cQ1R3.png,120,126,1,Magnesium Dataset
am60_5p0_1650cQ1R4.png,120,127,1,Magnesium Dataset
am60_2p5_1690cQ1R1.png,120,116,1,Magnesium Dataset
am60_2p5_1690cQ1R2.png,120,112,1,Magnesium Dataset
am60_2p5_1690cQ1R3.png,120,118,1,Magnesium Dataset
am60_2p5_1690cQ1R4.png,120,119,1,Magnesium Dataset
am60_5p0_edge_1625cQ3R1.png,120,124,1,Magnesium Dataset
am60_5p0_edge_1625cQ3R2.png,120,127,1,Magnesium Dataset
am60_5p0_edge_1625cQ3R3.png,120,127,1,Magnesium Dataset
am60_5p0_edge_1625cQ3R4.png,120,129,1,Magnesium Dataset
am60_2p5_1668cQ3R1.png,120,125,1,Magnesium Dataset
am60_2p5_1668cQ3R2.png,120,135,1,Magnesium Dataset
am60_2p5_1668cQ3R3.png,120,131,1,Magnesium Dataset
am60_2p5_1668cQ3R4.png,120,139,1,Magnesium Dataset
am60_2p5_1660cQ3R1.png,120,140,1,Magnesium Dataset
am60_2p5_1660cQ3R2.png,120,121,1,Magnesium Dataset
am60_2p5_1660cQ3R3.png,120,116,1,Magnesium Dataset
am60_2p5_1660cQ3R4.png,120,127,1,Magnesium Dataset
am60_2p5_1673cQ3R1.png,120,127,1,Magnesium Dataset
am60_2p5_1673cQ3R2.png,120,127,1,Magnesium Dataset
am60_2p5_1673cQ3R3.png,120,168,1,Magnesium Dataset
am60_2p5_1673cQ3R4.png,120,127,1,Magnesium Dataset
am60_2p5_1673cQ4R1.png,120,146,1,Magnesium Dataset
am60_2p5_1673cQ4R2.png,120,128,1,Magnesium Dataset
am60_2p5_1673cQ4R3.png,120,179,1,Magnesium Dataset
am60_2p5_1673cQ4R4.png,120,124,1,Magnesium Dataset
am60_5p0_edge_1628cQ4R1.png,120,148,1,Magnesium Dataset
am60_5p0_edge_1628cQ4R2.png,120,137,1,Magnesium Dataset
am60_5p0_edge_1628cQ4R3.png,120,134,1,Magnesium Dataset
am60_5p0_edge_1628cQ4R4.png,120,135,1,Magnesium Dataset
am60_2p5_1687cQ4R1.png,120,129,1,Magnesium Dataset
am60_2p5_1687cQ4R2.png,120,112,1,Magnesium Dataset
am60_2p5_1687cQ4R3.png,120,133,1,Magnesium Dataset
am60_2p5_1687cQ4R4.png,120,116,1,Magnesium Dataset
am60_2p5_1676cQ4R1.png,120,107,1,Magnesium Dataset
am60_2p5_1676cQ4R2.png,120,116,1,Magnesium Dataset
am60_2p5_1676cQ4R3.png,120,119,1,Magnesium Dataset
am60_2p5_1676cQ4R4.png,120,107,1,Magnesium Dataset
am60_2p5_1681cQ2R1.png,120,124,1,Magnesium Dataset
am60_2p5_1681cQ2R2.png,120,133,1,Magnesium Dataset
am60_2p5_1681cQ2R3.png,120,138,1,Magnesium Dataset
am60_2p5_1681cQ2R4.png,120,136,1,Magnesium Dataset
am60_2p5_1672cQ1R1.png,120,137,1,Magnesium Dataset
am60_2p5_1672cQ1R2.png,120,120,1,Magnesium Dataset
am60_2p5_1672cQ1R3.png,120,129,1,Magnesium Dataset
am60_2p5_1672cQ1R4.png,120,127,1,Magnesium Dataset
am60_5p0_1647cQ2R1.png,120,116,1,Magnesium Dataset
am60_5p0_1647cQ2R2.png,120,123,1,Magnesium Dataset
am60_5p0_1647cQ2R3.png,120,125,1,Magnesium Dataset
am60_5p0_1647cQ2R4.png,120,131,1,Magnesium Dataset
am60_5p0_1652cQ2R1.png,120,137,1,Magnesium Dataset
am60_5p0_1652cQ2R2.png,120,130,1,Magnesium Dataset
am60_5p0_1652cQ2R3.png,120,125,1,Magnesium Dataset
am60_5p0_1652cQ2R4.png,120,116,1,Magnesium Dataset
am60_5p0_1652cQ4R1.png,120,113,1,Magnesium Dataset
am60_5p0_1652cQ4R2.png,120,119,1,Magnesium Dataset
am60_5p0_1652cQ4R3.png,120,125,1,Magnesium Dataset
am60_5p0_1652cQ4R4.png,120,115,1,Magnesium Dataset
am60_5p0_edge_1635cQ3R1.png,120,134,1,Magnesium Dataset
am60_5p0_edge_1635cQ3R2.png,120,130,1,Magnesium Dataset
am60_5p0_edge_1635cQ3R3.png,120,135,1,Magnesium Dataset
am60_5p0_edge_1635cQ3R4.png,120,123,1,Magnesium Dataset
am60_5p0_edge_1624cQ1R1.png,120,132,1,Magnesium Dataset
am60_5p0_edge_1624cQ1R2.png,120,149,1,Magnesium Dataset
am60_5p0_edge_1624cQ1R3.png,120,143,1,Magnesium Dataset
am60_5p0_edge_1624cQ1R4.png,120,146,1,Magnesium Dataset
am60_5p0_edge_1624cQ2R1.png,120,141,1,Magnesium Dataset
am60_5p0_edge_1624cQ2R2.png,120,144,1,Magnesium Dataset
am60_5p0_edge_1624cQ2R3.png,120,140,1,Magnesium Dataset
am60_5p0_edge_1624cQ2R4.png,120,146,1,Magnesium Dataset
am60_2p5_1663cQ3R1.png,120,134,1,Magnesium Dataset
am60_2p5_1663cQ3R2.png,120,133,1,Magnesium Dataset
am60_2p5_1663cQ3R3.png,120,138,1,Magnesium Dataset
am60_2p5_1663cQ3R4.png,120,135,1,Magnesium Dataset
am60_2p5_1664cQ3R1.png,120,138,1,Magnesium Dataset
am60_2p5_1664cQ3R2.png,120,121,1,Magnesium Dataset
am60_2p5_1664cQ3R3.png,120,145,1,Magnesium Dataset
am60_2p5_1664cQ3R4.png,120,147,1,Magnesium Dataset
am60_5p0_1639cQ1R1.png,120,123,1,Magnesium Dataset
am60_5p0_1639cQ1R2.png,120,123,1,Magnesium Dataset
am60_5p0_1639cQ1R3.png,120,137,1,Magnesium Dataset
am60_5p0_1639cQ1R4.png,120,137,1,Magnesium Dataset
am60_2p5_1662cQ2R1.png,120,121,1,Magnesium Dataset
am60_2p5_1662cQ2R2.png,120,123,1,Magnesium Dataset
am60_2p5_1662cQ2R3.png,120,133,1,Magnesium Dataset
am60_2p5_1662cQ2R4.png,120,130,1,Magnesium Dataset
am60_2p5_1659cQ4R1.png,120,135,1,Magnesium Dataset
am60_2p5_1659cQ4R2.png,120,144,1,Magnesium Dataset
am60_2p5_1659cQ4R3.png,120,154,1,Magnesium Dataset
am60_2p5_1659cQ4R4.png,120,139,1,Magnesium Dataset
am60_2p5_1677cQ3R1.png,120,135,1,Magnesium Dataset
am60_2p5_1677cQ3R2.png,120,134,1,Magnesium Dataset
am60_2p5_1677cQ3R3.png,120,123,1,Magnesium Dataset
am60_2p5_1677cQ3R4.png,120,134,1,Magnesium Dataset
am60_2p5_1680cQ1R1.png,120,130,1,Magnesium Dataset
am60_2p5_1680cQ1R2.png,120,130,1,Magnesium Dataset
am60_2p5_1680cQ1R3.png,120,126,1,Magnesium Dataset
am60_2p5_1680cQ1R4.png,120,125,1,Magnesium Dataset
am60_5p0_1636cQ2R1.png,120,111,1,Magnesium Dataset
am60_5p0_1636cQ2R2.png,120,112,1,Magnesium Dataset
am60_5p0_1636cQ2R3.png,120,107,1,Magnesium Dataset
am60_5p0_1636cQ2R4.png,120,102,1,Magnesium Dataset
am60_2p5_1682cQ1R1.png,120,136,1,Magnesium Dataset
am60_2p5_1682cQ1R2.png,120,131,1,Magnesium Dataset
am60_2p5_1682cQ1R3.png,120,128,1,Magnesium Dataset
am60_2p5_1682cQ1R4.png,120,123,1,Magnesium Dataset
Billet_Face1-250xcQ1R1.png,896,989,1,Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset
Billet_Face1-250xcQ1R2.png,896,959,1,Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset
Billet_Face1-250xcQ1R3.png,896,986,1,Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset
Billet_Face1-250xcQ1R4.png,896,900,1,Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset
Billet_Face1-500x-AcQ2R1.png,896,1136,1,Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset
Billet_Face1-500x-AcQ2R2.png,896,942,1,Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset
Billet_Face1-500x-AcQ2R3.png,896,875,1,Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset
Billet_Face1-500x-AcQ2R4.png,896,955,1,Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset
Billet_Face1-500x-BcQ1R1.png,896,1089,1,Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset
Billet_Face1-500x-BcQ1R2.png,896,1041,1,Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset
Billet_Face1-500x-BcQ1R3.png,896,1106,1,Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset
Billet_Face1-500x-BcQ1R4.png,896,1116,1,Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset
Billet_Face1-500x-DcQ1R1.png,896,960,1,Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset
Billet_Face1-500x-DcQ1R2.png,896,983,1,Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset
Billet_Face1-500x-DcQ1R3.png,896,993,1,Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset
Billet_Face1-500x-DcQ1R4.png,896,836,1,Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset
Billet_Face2-500x-BcQ3R1.png,896,1086,1,Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset
Billet_Face2-500x-BcQ3R2.png,896,1083,1,Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset
Billet_Face2-500x-BcQ3R3.png,896,1055,1,Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset
Billet_Face2-500x-BcQ3R4.png,896,1021,1,Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset
Billet_Face2-1000xcQ2R1.png,896,1113,1,Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset
Billet_Face2-1000xcQ2R2.png,896,1005,1,Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset
Billet_Face2-1000xcQ2R3.png,896,1069,1,Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset
Billet_Face2-1000xcQ2R4.png,896,1106,1,Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset
Billet_Face3-250xcQ2R1.png,896,855,1,Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset
Billet_Face3-250xcQ2R2.png,896,928,1,Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset
Billet_Face3-250xcQ2R3.png,896,950,1,Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset
Billet_Face3-250xcQ2R4.png,896,878,1,Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset
Billet_Face3-500x-BcQ2R1.png,896,925,1,Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset
Billet_Face3-500x-BcQ2R2.png,896,909,1,Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset
Billet_Face3-500x-BcQ2R3.png,896,902,1,Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset
Billet_Face3-500x-BcQ2R4.png,896,916,1,Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset
Billet_Face3-500x-DcQ4R1.png,896,1095,1,Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset
Billet_Face3-500x-DcQ4R2.png,896,971,1,Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset
Billet_Face3-500x-DcQ4R3.png,896,950,1,Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset
Billet_Face3-500x-DcQ4R4.png,896,991,1,Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset
Billet_Face3-500x-EcQ2R1.png,896,1050,1,Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset
Billet_Face3-500x-EcQ2R2.png,896,939,1,Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset
Billet_Face3-500x-EcQ2R3.png,896,980,1,Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset
Billet_Face3-500x-EcQ2R4.png,896,941,1,Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset
Billet_Face3-500x-EcQ4R1.png,896,902,1,Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset
Billet_Face3-500x-EcQ4R2.png,896,970,1,Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset
Billet_Face3-500x-EcQ4R3.png,896,1018,1,Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset
Billet_Face3-500x-EcQ4R4.png,896,962,1,Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset
222-0-1cQ3R1.png,140,218,1,ASM Dataset
222-0-1cQ3R2.png,140,292,1,ASM Dataset
222-0-1cQ3R3.png,140,168,1,ASM Dataset
222-0-1cQ3R4.png,140,209,1,ASM Dataset
238-0-1cQ1R1.png,210,182,1,ASM Dataset
238-0-1cQ1R2.png,210,226,1,ASM Dataset
238-0-1cQ1R3.png,210,162,1,ASM Dataset
238-0-1cQ1R4.png,210,206,1,ASM Dataset
308-0-1cQ4R1.png,110,121,1,ASM Dataset
308-0-1cQ4R2.png,110,116,1,ASM Dataset
308-0-1cQ4R3.png,110,114,1,ASM Dataset
308-0-1cQ4R4.png,110,116,1,ASM Dataset
319-0-S1cQ3R1.png,185,186,1,ASM Dataset
319-0-S1cQ3R2.png,185,174,1,ASM Dataset
319-0-S1cQ3R3.png,185,245,1,ASM Dataset
319-0-S1cQ3R4.png,185,170,1,ASM Dataset
355-0-T6-1cQ3R1.png,185,193,1,ASM Dataset
355-0-T6-1cQ3R2.png,185,217,1,ASM Dataset
355-0-T6-1cQ3R3.png,185,186,1,ASM Dataset
355-0-T6-1cQ3R4.png,185,258,1,ASM Dataset
356-0-1cQ1R1.png,100,151,1,ASM Dataset
356-0-1cQ1R2.png,100,142,1,ASM Dataset
356-0-1cQ1R3.png,100,107,1,ASM Dataset
356-0-1cQ1R4.png,100,148,1,ASM Dataset
356-0-2cQ4R1.png,100,381,1,ASM Dataset
356-0-2cQ4R2.png,100,302,1,ASM Dataset
356-0-2cQ4R3.png,100,375,1,ASM Dataset
356-0-2cQ4R4.png,100,205,1,ASM Dataset
356-0-5cQ4R1.png,100,89,1,ASM Dataset
356-0-5cQ4R2.png,100,127,1,ASM Dataset
356-0-5cQ4R3.png,100,96,1,ASM Dataset
356-0-5cQ4R4.png,100,107,1,ASM Dataset
356-0-6cQ2R1.png,100,91,1,ASM Dataset
356-0-6cQ2R2.png,100,132,1,ASM Dataset
356-0-6cQ2R3.png,100,140,1,ASM Dataset
356-0-6cQ2R4.png,100,117,1,ASM Dataset
356-0-T6-3cQ1R1.png,152,210,1,ASM Dataset
356-0-T6-3cQ1R2.png,152,213,1,ASM Dataset
356-0-T6-3cQ1R3.png,152,106,1,ASM Dataset
356-0-T6-3cQ1R4.png,152,263,1,ASM Dataset
356-0-T6-3cQ3R1.png,152,265,1,ASM Dataset
356-0-T6-3cQ3R2.png,152,308,1,ASM Dataset
356-0-T6-3cQ3R3.png,152,294,1,ASM Dataset
356-0-T6-3cQ3R4.png,152,239,1,ASM Dataset
2024 T3-1cQ4R1.png,290,182,1,ASM Dataset
2024 T3-1cQ4R2.png,290,291,1,ASM Dataset
2024 T3-1cQ4R3.png,290,179,1,ASM Dataset
2024 T3-1cQ4R4.png,290,277,1,ASM Dataset
2024 T3-2cQ1R1.png,290,265,1,ASM Dataset
2024 T3-2cQ1R2.png,290,274,1,ASM Dataset
2024 T3-2cQ1R3.png,290,380,1,ASM Dataset
2024 T3-2cQ1R4.png,290,316,1,ASM Dataset
2024 T3-3cQ3R1.png,290,350,1,ASM Dataset
2024 T3-3cQ3R2.png,290,345,1,ASM Dataset
2024 T3-3cQ3R3.png,290,316,1,ASM Dataset
2024 T3-3cQ3R4.png,290,307,1,ASM Dataset
2024 T6-1cQ1R1.png,345,368,1,ASM Dataset
2024 T6-1cQ1R2.png,345,266,1,ASM Dataset
2024 T6-1cQ1R3.png,345,327,1,ASM Dataset
2024 T6-1cQ1R4.png,345,362,1,ASM Dataset
2024 T6-2cQ1R1.png,345,392,1,ASM Dataset
2024 T6-2cQ1R2.png,345,399,1,ASM Dataset
2024 T6-2cQ1R3.png,345,345,1,ASM Dataset
2024 T6-2cQ1R4.png,345,499,1,ASM Dataset
2024 T6-2cQ4R1.png,345,429,1,ASM Dataset
2024 T6-2cQ4R2.png,345,367,1,ASM Dataset
2024 T6-2cQ4R3.png,345,371,1,ASM Dataset
2024 T6-2cQ4R4.png,345,630,1,ASM Dataset
2024 T851-1cQ1R1.png,400,266,1,ASM Dataset
2024 T851-1cQ1R2.png,400,389,1,ASM Dataset
2024 T851-1cQ1R3.png,400,286,1,ASM Dataset
2024 T851-1cQ1R4.png,400,321,1,ASM Dataset
2024 T851-1cQ2R1.png,400,327,1,ASM Dataset
2024 T851-1cQ2R2.png,400,290,1,ASM Dataset
2024 T851-1cQ2R3.png,400,353,1,ASM Dataset
2024 T851-1cQ2R4.png,400,355,1,ASM Dataset
2024 T851-1cQ4R1.png,400,324,1,ASM Dataset
2024 T851-1cQ4R2.png,400,448,1,ASM Dataset
2024 T851-1cQ4R3.png,400,329,1,ASM Dataset
2024 T851-1cQ4R4.png,400,372,1,ASM Dataset
2218 T61-1cQ2R1.png,305,325,1,ASM Dataset
2218 T61-1cQ2R2.png,305,387,1,ASM Dataset
2218 T61-1cQ2R3.png,305,418,1,ASM Dataset
2218 T61-1cQ2R4.png,305,360,1,ASM Dataset
2618 T4-1cQ3R1.png,450,266,1,ASM Dataset
2618 T4-1cQ3R2.png,450,295,1,ASM Dataset
2618 T4-1cQ3R3.png,450,264,1,ASM Dataset
2618 T4-1cQ3R4.png,450,305,1,ASM Dataset
2618 T4-1cQ4R1.png,450,263,1,ASM Dataset
2618 T4-1cQ4R2.png,450,276,1,ASM Dataset
2618 T4-1cQ4R3.png,450,230,1,ASM Dataset
2618 T4-1cQ4R4.png,450,330,1,ASM Dataset
5657 Annealed-1cQ3R1.png,40,48,1,ASM Dataset
5657 Annealed-1cQ3R2.png,40,98,1,ASM Dataset
5657 Annealed-1cQ3R3.png,40,124,1,ASM Dataset
5657 Annealed-1cQ3R4.png,40,168,1,ASM Dataset
7050 T73652-1cQ2R1.png,455,385,1,ASM Dataset
7050 T73652-1cQ2R2.png,455,592,1,ASM Dataset
7050 T73652-1cQ2R3.png,455,440,1,ASM Dataset
7050 T73652-1cQ2R4.png,455,406,1,ASM Dataset
7050 T73652-2cQ1R1.png,455,625,1,ASM Dataset
7050 T73652-2cQ1R2.png,455,486,1,ASM Dataset
7050 T73652-2cQ1R3.png,455,611,1,ASM Dataset
7050 T73652-2cQ1R4.png,455,489,1,ASM Dataset
7050 T73652-2cQ2R1.png,455,565,1,ASM Dataset
7050 T73652-2cQ2R2.png,455,429,1,ASM Dataset
7050 T73652-2cQ2R3.png,455,442,1,ASM Dataset
7050 T73652-2cQ2R4.png,455,539,1,ASM Dataset
7075 Annealed-2cQ1R1.png,145,347,1,ASM Dataset
7075 Annealed-2cQ1R2.png,145,232,1,ASM Dataset
7075 Annealed-2cQ1R3.png,145,304,1,ASM Dataset
7075 Annealed-2cQ1R4.png,145,310,1,ASM Dataset
7075 T7352-1cQ1R1.png,386,258,1,ASM Dataset
7075 T7352-1cQ1R2.png,386,400,1,ASM Dataset
7075 T7352-1cQ1R3.png,386,335,1,ASM Dataset
7075 T7352-1cQ1R4.png,386,335,1,ASM Dataset
C85200-2cQ2R1.png,95,129,1,ASM Dataset
C85200-2cQ2R2.png,95,127,1,ASM Dataset
C85200-2cQ2R3.png,95,215,1,ASM Dataset
C85200-2cQ2R4.png,95,156,1,ASM Dataset
C85200-2cQ3R1.png,95,94,1,ASM Dataset
C85200-2cQ3R2.png,95,392,1,ASM Dataset
C85200-2cQ3R3.png,95,153,1,ASM Dataset
C85200-2cQ3R4.png,95,204,1,ASM Dataset
C85200-3cQ1R1.png,95,488,1,ASM Dataset
C85200-3cQ1R2.png,95,98,1,ASM Dataset
C85200-3cQ1R3.png,95,88,1,ASM Dataset
C85200-3cQ1R4.png,95,87,1,ASM Dataset
C85200-4cQ1R1.png,95,107,1,ASM Dataset
C85200-4cQ1R2.png,95,144,1,ASM Dataset
C85200-4cQ1R3.png,95,87,1,ASM Dataset
C85200-4cQ1R4.png,95,97,1,ASM Dataset
MetalTek C86300-1cQ1R1.png,415,482,1,ASM Dataset
MetalTek C86300-1cQ1R2.png,415,425,1,ASM Dataset
MetalTek C86300-1cQ1R3.png,415,336,1,ASM Dataset
MetalTek C86300-1cQ1R4.png,415,382,1,ASM Dataset
MetalTek C86300-2cQ3R1.png,415,309,1,ASM Dataset
MetalTek C86300-2cQ3R2.png,415,226,1,ASM Dataset
MetalTek C86300-2cQ3R3.png,415,286,1,ASM Dataset
MetalTek C86300-2cQ3R4.png,415,243,1,ASM Dataset
MetalTek C86300-5cQ2R1.png,415,505,1,ASM Dataset
MetalTek C86300-5cQ2R2.png,415,520,1,ASM Dataset
MetalTek C86300-5cQ2R3.png,415,586,1,ASM Dataset
MetalTek C86300-5cQ2R4.png,415,497,1,ASM Dataset
C61800-1cQ3R1.png,310,893,1,ASM Dataset
C61800-1cQ3R2.png,310,701,1,ASM Dataset
C61800-1cQ3R3.png,310,598,1,ASM Dataset
C61800-1cQ3R4.png,310,543,1,ASM Dataset
C61800-3cQ1R1.png,310,350,1,ASM Dataset
C61800-3cQ1R2.png,310,276,1,ASM Dataset
C61800-3cQ1R3.png,310,284,1,ASM Dataset
C61800-3cQ1R4.png,310,339,1,ASM Dataset
C61800-3cQ3R1.png,310,319,1,ASM Dataset
C61800-3cQ3R2.png,310,357,1,ASM Dataset
C61800-3cQ3R3.png,310,288,1,ASM Dataset
C61800-3cQ3R4.png,310,356,1,ASM Dataset
C61800-5cQ4R1.png,310,1076,1,ASM Dataset
C61800-5cQ4R2.png,310,913,1,ASM Dataset
C61800-5cQ4R3.png,310,1114,1,ASM Dataset
C61800-5cQ4R4.png,310,700,1,ASM Dataset
C95500-1cQ1R1.png,395,778,1,ASM Dataset
C95500-1cQ1R2.png,395,539,1,ASM Dataset
C95500-1cQ1R3.png,395,419,1,ASM Dataset
C95500-1cQ1R4.png,395,953,1,ASM Dataset
C93700-3cQ3R1.png,115,117,1,ASM Dataset
C93700-3cQ3R2.png,115,129,1,ASM Dataset
C93700-3cQ3R3.png,115,137,1,ASM Dataset
C93700-3cQ3R4.png,115,122,1,ASM Dataset
C95400 as Cast-1cQ2R1.png,240,183,1,ASM Dataset
C95400 as Cast-1cQ2R2.png,240,262,1,ASM Dataset
C95400 as Cast-1cQ2R3.png,240,205,1,ASM Dataset
C95400 as Cast-1cQ2R4.png,240,231,1,ASM Dataset
C95500 as Cast-2cQ3R1.png,320,412,1,ASM Dataset
C95500 as Cast-2cQ3R2.png,320,309,1,ASM Dataset
C95500 as Cast-2cQ3R3.png,320,320,1,ASM Dataset
C95500 as Cast-2cQ3R4.png,320,441,1,ASM Dataset
C90300-4cQ4R1.png,125,171,1,ASM Dataset
C90300-4cQ4R2.png,125,163,1,ASM Dataset
C90300-4cQ4R3.png,125,147,1,ASM Dataset
C90300-4cQ4R4.png,125,142,1,ASM Dataset
C97600-4cQ2R1.png,140,206,1,ASM Dataset
C97600-4cQ2R2.png,140,160,1,ASM Dataset
C97600-4cQ2R3.png,140,217,1,ASM Dataset
C97600-4cQ2R4.png,140,202,1,ASM Dataset
C97800-1cQ2R1.png,170,190,1,ASM Dataset
C97800-1cQ2R2.png,170,235,1,ASM Dataset
C97800-1cQ2R3.png,170,185,1,ASM Dataset
C97800-1cQ2R4.png,170,238,1,ASM Dataset
C17510 A-1cQ2R1.png,120,186,1,ASM Dataset
C17510 A-1cQ2R2.png,120,348,1,ASM Dataset
C17510 A-1cQ2R3.png,120,398,1,ASM Dataset
C17510 A-1cQ2R4.png,120,321,1,ASM Dataset
C26000 A-1cQ4R1.png,140,254,1,ASM Dataset
