,Source,Folder,Image,Name,Tensile Strength (Yield),Scale Length (px),Scale,Estimate,Note,Prop Source
225,Magnesium Dataset,final_images/,am50_2p5_1822cQ1R2.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
226,Magnesium Dataset,final_images/,am50_2p5_1822cQ1R3.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
227,Magnesium Dataset,final_images/,am50_2p5_1822cQ1R4.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
228,Magnesium Dataset,final_images/,am50_2p5_1822cQ2R1.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
229,Magnesium Dataset,final_images/,am50_2p5_1822cQ2R2.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
230,Magnesium Dataset,final_images/,am50_2p5_1822cQ2R3.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
231,Magnesium Dataset,final_images/,am50_2p5_1822cQ2R4.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
232,Magnesium Dataset,final_images/,am50_2p5_1822cQ3R1.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
233,Magnesium Dataset,final_images/,am50_2p5_1822cQ3R2.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
234,Magnesium Dataset,final_images/,am50_2p5_1822cQ3R3.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
235,Magnesium Dataset,final_images/,am50_2p5_1822cQ3R4.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
236,Magnesium Dataset,final_images/,am50_2p5_1822cQ4R1.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
237,Magnesium Dataset,final_images/,am50_2p5_1822cQ4R2.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
238,Magnesium Dataset,final_images/,am50_2p5_1822cQ4R3.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
239,Magnesium Dataset,final_images/,am50_2p5_1822cQ4R4.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
240,Magnesium Dataset,final_images/,am50_2p5_1817cQ1R1.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
241,Magnesium Dataset,final_images/,am50_2p5_1817cQ1R2.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
242,Magnesium Dataset,final_images/,am50_2p5_1817cQ1R3.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
243,Magnesium Dataset,final_images/,am50_2p5_1817cQ1R4.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
244,Magnesium Dataset,final_images/,am50_2p5_1817cQ2R1.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
245,Magnesium Dataset,final_images/,am50_2p5_1817cQ2R2.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
246,Magnesium Dataset,final_images/,am50_2p5_1817cQ2R3.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
247,Magnesium Dataset,final_images/,am50_2p5_1817cQ2R4.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
248,Magnesium Dataset,final_images/,am50_2p5_1817cQ3R1.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
249,Magnesium Dataset,final_images/,am50_2p5_1817cQ3R2.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
250,Magnesium Dataset,final_images/,am50_2p5_1817cQ3R3.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
251,Magnesium Dataset,final_images/,am50_2p5_1817cQ3R4.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
252,Magnesium Dataset,final_images/,am50_2p5_1817cQ4R1.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
253,Magnesium Dataset,final_images/,am50_2p5_1817cQ4R2.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
254,Magnesium Dataset,final_images/,am50_2p5_1817cQ4R3.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
255,Magnesium Dataset,final_images/,am50_2p5_1817cQ4R4.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
256,Magnesium Dataset,final_images/,am50_5p0_1799cQ1R1.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
257,Magnesium Dataset,final_images/,am50_5p0_1799cQ1R2.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
258,Magnesium Dataset,final_images/,am50_5p0_1799cQ1R3.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
259,Magnesium Dataset,final_images/,am50_5p0_1799cQ1R4.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
260,Magnesium Dataset,final_images/,am50_5p0_1799cQ2R1.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
261,Magnesium Dataset,final_images/,am50_5p0_1799cQ2R2.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
262,Magnesium Dataset,final_images/,am50_5p0_1799cQ2R3.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
263,Magnesium Dataset,final_images/,am50_5p0_1799cQ2R4.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
264,Magnesium Dataset,final_images/,am50_5p0_1799cQ3R1.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
265,Magnesium Dataset,final_images/,am50_5p0_1799cQ3R2.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
266,Magnesium Dataset,final_images/,am50_5p0_1799cQ3R3.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
267,Magnesium Dataset,final_images/,am50_5p0_1799cQ3R4.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
268,Magnesium Dataset,final_images/,am50_5p0_1799cQ4R1.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
269,Magnesium Dataset,final_images/,am50_5p0_1799cQ4R2.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
270,Magnesium Dataset,final_images/,am50_5p0_1799cQ4R3.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
271,Magnesium Dataset,final_images/,am50_5p0_1799cQ4R4.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
272,Magnesium Dataset,final_images/,am50_5p0_1787cQ1R1.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
273,Magnesium Dataset,final_images/,am50_5p0_1787cQ1R2.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
274,Magnesium Dataset,final_images/,am50_5p0_1787cQ1R3.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
275,Magnesium Dataset,final_images/,am50_5p0_1787cQ1R4.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
276,Magnesium Dataset,final_images/,am50_5p0_1787cQ2R1.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
277,Magnesium Dataset,final_images/,am50_5p0_1787cQ2R2.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
278,Magnesium Dataset,final_images/,am50_5p0_1787cQ2R3.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
279,Magnesium Dataset,final_images/,am50_5p0_1787cQ2R4.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
280,Magnesium Dataset,final_images/,am50_5p0_1787cQ3R1.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
281,Magnesium Dataset,final_images/,am50_5p0_1787cQ3R2.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
282,Magnesium Dataset,final_images/,am50_5p0_1787cQ3R3.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
283,Magnesium Dataset,final_images/,am50_5p0_1787cQ3R4.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
284,Magnesium Dataset,final_images/,am50_5p0_1787cQ4R1.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
285,Magnesium Dataset,final_images/,am50_5p0_1787cQ4R2.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
286,Magnesium Dataset,final_images/,am50_5p0_1787cQ4R3.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
287,Magnesium Dataset,final_images/,am50_5p0_1787cQ4R4.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
288,Magnesium Dataset,final_images/,am50_5p0_1793cQ1R1.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
289,Magnesium Dataset,final_images/,am50_5p0_1793cQ1R2.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
290,Magnesium Dataset,final_images/,am50_5p0_1793cQ1R3.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
291,Magnesium Dataset,final_images/,am50_5p0_1793cQ1R4.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
292,Magnesium Dataset,final_images/,am50_5p0_1793cQ2R1.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
293,Magnesium Dataset,final_images/,am50_5p0_1793cQ2R2.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
294,Magnesium Dataset,final_images/,am50_5p0_1793cQ2R3.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
295,Magnesium Dataset,final_images/,am50_5p0_1793cQ2R4.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
296,Magnesium Dataset,final_images/,am50_5p0_1793cQ3R1.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
297,Magnesium Dataset,final_images/,am50_5p0_1793cQ3R2.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
298,Magnesium Dataset,final_images/,am50_5p0_1793cQ3R3.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
299,Magnesium Dataset,final_images/,am50_5p0_1793cQ3R4.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
300,Magnesium Dataset,final_images/,am50_5p0_1793cQ4R1.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
301,Magnesium Dataset,final_images/,am50_5p0_1793cQ4R2.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
302,Magnesium Dataset,final_images/,am50_5p0_1793cQ4R3.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
303,Magnesium Dataset,final_images/,am50_5p0_1793cQ4R4.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
304,Magnesium Dataset,final_images/,am50_5p0_1800cQ1R1.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
305,Magnesium Dataset,final_images/,am50_5p0_1800cQ1R2.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
306,Magnesium Dataset,final_images/,am50_5p0_1800cQ1R3.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
307,Magnesium Dataset,final_images/,am50_5p0_1800cQ1R4.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
308,Magnesium Dataset,final_images/,am50_5p0_1800cQ2R1.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
309,Magnesium Dataset,final_images/,am50_5p0_1800cQ2R2.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
310,Magnesium Dataset,final_images/,am50_5p0_1800cQ2R3.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
311,Magnesium Dataset,final_images/,am50_5p0_1800cQ2R4.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
312,Magnesium Dataset,final_images/,am50_5p0_1800cQ3R1.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
313,Magnesium Dataset,final_images/,am50_5p0_1800cQ3R2.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
314,Magnesium Dataset,final_images/,am50_5p0_1800cQ3R3.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
315,Magnesium Dataset,final_images/,am50_5p0_1800cQ3R4.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
316,Magnesium Dataset,final_images/,am50_5p0_1800cQ4R1.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
317,Magnesium Dataset,final_images/,am50_5p0_1800cQ4R2.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
318,Magnesium Dataset,final_images/,am50_5p0_1800cQ4R3.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
319,Magnesium Dataset,final_images/,am50_5p0_1800cQ4R4.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
320,Magnesium Dataset,final_images/,am50_2p5_1806cQ1R1.png,AM50,109,89.951028403526,10,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
321,Magnesium Dataset,final_images/,am50_2p5_1806cQ1R2.png,AM50,109,89.951028403526,10,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
322,Magnesium Dataset,final_images/,am50_2p5_1806cQ1R3.png,AM50,109,89.951028403526,10,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
323,Magnesium Dataset,final_images/,am50_2p5_1806cQ1R4.png,AM50,109,89.951028403526,10,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
324,Magnesium Dataset,final_images/,am50_2p5_1806cQ2R1.png,AM50,109,89.951028403526,10,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
325,Magnesium Dataset,final_images/,am50_2p5_1806cQ2R2.png,AM50,109,89.951028403526,10,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
326,Magnesium Dataset,final_images/,am50_2p5_1806cQ2R3.png,AM50,109,89.951028403526,10,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
327,Magnesium Dataset,final_images/,am50_2p5_1806cQ2R4.png,AM50,109,89.951028403526,10,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
328,Magnesium Dataset,final_images/,am50_2p5_1806cQ3R1.png,AM50,109,89.951028403526,10,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
329,Magnesium Dataset,final_images/,am50_2p5_1806cQ3R2.png,AM50,109,89.951028403526,10,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
330,Magnesium Dataset,final_images/,am50_2p5_1806cQ3R3.png,AM50,109,89.951028403526,10,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
331,Magnesium Dataset,final_images/,am50_2p5_1806cQ3R4.png,AM50,109,89.951028403526,10,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
332,Magnesium Dataset,final_images/,am50_2p5_1806cQ4R1.png,AM50,109,89.951028403526,10,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
333,Magnesium Dataset,final_images/,am50_2p5_1806cQ4R2.png,AM50,109,89.951028403526,10,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
334,Magnesium Dataset,final_images/,am50_2p5_1806cQ4R3.png,AM50,109,89.951028403526,10,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
335,Magnesium Dataset,final_images/,am50_2p5_1806cQ4R4.png,AM50,109,89.951028403526,10,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
336,Magnesium Dataset,final_images/,am50_2p5_1821cQ1R1.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
337,Magnesium Dataset,final_images/,am50_2p5_1821cQ1R2.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
338,Magnesium Dataset,final_images/,am50_2p5_1821cQ1R3.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
339,Magnesium Dataset,final_images/,am50_2p5_1821cQ1R4.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
340,Magnesium Dataset,final_images/,am50_2p5_1821cQ2R1.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
341,Magnesium Dataset,final_images/,am50_2p5_1821cQ2R2.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
342,Magnesium Dataset,final_images/,am50_2p5_1821cQ2R3.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
343,Magnesium Dataset,final_images/,am50_2p5_1821cQ2R4.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
344,Magnesium Dataset,final_images/,am50_2p5_1821cQ3R1.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
345,Magnesium Dataset,final_images/,am50_2p5_1821cQ3R2.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
346,Magnesium Dataset,final_images/,am50_2p5_1821cQ3R3.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
347,Magnesium Dataset,final_images/,am50_2p5_1821cQ3R4.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
348,Magnesium Dataset,final_images/,am50_2p5_1821cQ4R1.png,AM50,109,112.329089128306,50,,,"Erin M. Deda, The Effect of Aluminum Content and Processing on the Tensile Behavior of High Pressure Die Cast Mg Alloys, 2017"
