Source,Image Name,Expected,Average Prediction
ASM Dataset,520-0-T4-2,152.0,270.8292682926829
ASM Dataset,ASTM A27 As Cast-1,230.0,192.57954545454547
ASM Dataset,ASTM A537 Grade B QT-2,415.0,549.9117647058823
ASM Dataset,ASTM A537 Grade A Normalized-3,330.0,361.2972972972973
ASM Dataset,C85200-3,95.0,147.88235294117646
ASM Dataset,6151 T6-1,295.0,303.078125
ASM Dataset,ASTM A216 WCB Normalized-1,280.0,251.70731707317074
ASM Dataset,R50400 A-1,340.0,367.30263157894734
ASM Dataset,Elgiloy ColdW-1,1310.0,814.5441176470588
Magnesium Dataset,am60_5p0_1642,120.0,117.66463414634147
Magnesium Dataset,am40_5p0_1691,107.0,109.75
ASM Dataset,C86300-1,460.0,587.4214285714286
Magnesium Dataset,am70_2p5_f_1609,127.0,132.28333333333333
ASM Dataset,C63200 TQ50-1,350.0,408.19565217391306
Magnesium Dataset,am70_5p0_f_1554,127.0,132.71951219512195
ASM Dataset,316 Annealed-1,230.0,252.02403846153845
Magnesium Dataset,am50_5p0_1785,109.0,110.65517241379311
Magnesium Dataset,am60_5p0_1639,120.0,119.23809523809524
Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset,Billet_Face2-500x-D,1050.0,1085.0961538461538
ASM Dataset,ASTM A 542 class 2 QT-2,690.0,583.7901785714286
ASM Dataset,N07001 HTA-1,897.0,856.8423913043479
ASM Dataset,EZ33A T5-1,100.0,136.28658536585365
ASM Dataset,302 Annealed-1,275.0,322.51666666666665
ASM Dataset,C90700-2,150.0,270.08522727272725
ASM Dataset,718 HTA-5,1000.0,704.7738095238095
ASM Dataset,C61800-2,310.0,478.4761904761905
Magnesium Dataset,am50_5p0_1773,109.0,118.56428571428572
ASM Dataset,J92500-1,205.0,163.1216216216216
Magnesium Dataset,am60_5p0_1643,120.0,111.25
Magnesium Dataset,am40_2p5_1723,107.0,106.5
Magnesium Dataset,am50_2p5_1824,109.0,113.38125
ASM Dataset,17-7 PH CH900-1,1793.0,1256.9396551724137
Magnesium Dataset,am50_5p0_1790,109.0,110.94886363636364
Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset,Billet_Face2-500x-E,1050.0,1026.7934782608695
ASM Dataset,1015 Normalized-1,325.0,317.5067567567568
Magnesium Dataset,am60_2p5_1662,120.0,118.18571428571428
Magnesium Dataset,am60_5p0_edge_1629,120.0,116.55357142857143
Magnesium Dataset,am60_5p0_1653,120.0,115.91129032258064
ASM Dataset,718 HTA-3,1000.0,892.0397727272727
ASM Dataset,ASTM A216 WCA Annealed-2,230.0,176.0608108108108
Magnesium Dataset,am40_2p5_1754,107.0,110.40384615384616
ASM Dataset,6061 T651-1,276.0,299.16037735849056
Magnesium Dataset,am50_2p5_1817,109.0,111.825
ASM Dataset,R54620-2,910.0,960.23125
ASM Dataset,C85200-4,95.0,140.36363636363637
ASM Dataset,CA15 As Cast-1,450.0,521.75625
Magnesium Dataset,am60_2p5_1682,120.0,118.20454545454545
Magnesium Dataset,am60_5p0_1640,120.0,115.78048780487805
ASM Dataset,5086 H34-1,255.0,358.28723404255317
Magnesium Dataset,am60_2p5_1675,120.0,115.69767441860465
ASM Dataset,N07713-1,690.0,474.1607142857143
ASM Dataset,430 Annealed-2,260.0,284.71666666666664
Magnesium Dataset,am50_5p0_1780,109.0,100.65104166666667
Magnesium Dataset,am70_2p5_f_1618,127.0,125.73780487804878
ASM Dataset,R56400 Plate A-1,828.0,803.6829268292682
Magnesium Dataset,am60_5p0_edge_1625,120.0,116.52325581395348
Magnesium Dataset,am70_2p5_f_1603,127.0,127.71875
ASM Dataset,520-0-T4-1,152.0,306.80625
Magnesium Dataset,am50_2p5_1825,109.0,109.16216216216216
ASM Dataset,C35000-1,90.0,226.54285714285714
Magnesium Dataset,am70_5p0_f_e_1564,127.0,139.1341463414634
Magnesium Dataset,am60_2p5_1666,120.0,111.75
ASM Dataset,C14200 H55-1,230.0,196.22560975609755
ASM Dataset,718 ColdWA-1,1455.0,1231.7045454545455
Magnesium Dataset,am70_2p5_f_1615,127.0,127.91666666666667
Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset,Billet_Face3-500x-D,1050.0,1023.6083333333333
Magnesium Dataset,am40_2p5_1761,107.0,108.84756097560975
Magnesium Dataset,am50_2p5_1830,109.0,114.68604651162791
ASM Dataset,CK-20 As Cast-1,195.0,312.79545454545456
Magnesium Dataset,am40_2p5_1768,107.0,109.8719512195122
Magnesium Dataset,am70_5p0_f_e_1563,127.0,120.01973684210526
ASM Dataset,C26000 A-2,140.0,155.55978260869566
Magnesium Dataset,am60_5p0_edge_1633,120.0,114.42073170731707
Magnesium Dataset,am70_5p0_f_e_1581,127.0,124.84210526315789
ASM Dataset,355-0-T6-1,185.0,211.15277777777777
Magnesium Dataset,am50_2p5_1805,109.0,111.484375
ASM Dataset,C86300-4,460.0,327.8011363636364
Magnesium Dataset,am60_5p0_1655,120.0,118.5297619047619
ASM Dataset,C95400 Tempered-1,310.0,347.6136363636364
ASM Dataset,2014-T6-3,483.0,433.1722222222222
ASM Dataset,ASTM A516 Grade 70-1,260.0,321.1474358974359
ASM Dataset,1050 QT595-1,543.0,654.8858695652174
Magnesium Dataset,am50_2p5_1803,109.0,103.703125
ASM Dataset,Elgiloy A-1,510.0,545.4329268292682
Magnesium Dataset,am70_2p5_f_1597,127.0,123.4186046511628
Magnesium Dataset,am70_5p0_f_e_1584,127.0,130.37857142857143
Magnesium Dataset,am40_5p0_1699,107.0,114.05357142857143
Magnesium Dataset,am50_2p5_1826,109.0,115.53846153846153
ASM Dataset,F33800 As Cast-2,410.0,295.7628205128205
ASM Dataset,Ti Grade 7 (CP) A-1,340.0,223.2704081632653
Magnesium Dataset,am70_2p5_f_1600,127.0,128.13372093023256
ASM Dataset,ASTM A216 WCB Normalized-3,280.0,242.42948717948718
ASM Dataset,R50700 A-1,590.0,531.6646341463414
ASM Dataset,Class 30 As Cast-1,130.0,380.0548780487805
ASM Dataset,718 HTA-2,1000.0,841.7083333333334
ASM Dataset,R56320 CWSR-1,724.0,725.9758064516129
ASM Dataset,CA6NM Tempered-2,690.0,628.9625
ASM Dataset,ASTM A36 As Rolled-1,250.0,254.16071428571428
Magnesium Dataset,am70_5p0_f_1553,127.0,134.875
ASM Dataset,C18100 CWA-1,455.0,448.2142857142857
ASM Dataset,718 HTA-4,1000.0,239.57738095238096
ASM Dataset,R54810 HT-1,1070.0,785.2307692307693
Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset,Billet_Face3-1000x,1050.0,955.5
Magnesium Dataset,am50_2p5_1804,109.0,109.95370370370371
Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset,Billet_Face1-500x-C,1050.0,1050.3030303030303
Magnesium Dataset,am40_2p5_1733,107.0,112.38970588235294
ASM Dataset,2618 T4-2,450.0,286.85869565217394
ASM Dataset,W1 Annealed-1,330.0,302.1768292682927
Magnesium Dataset,am70_5p0_f_e_1586,127.0,123.46951219512195
Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset,Billet_Face1-500x-E,1050.0,997.4924242424242
Magnesium Dataset,am60_5p0_1646,120.0,124.77439024390245
Magnesium Dataset,am60_5p0_edge_1624,120.0,120.8313953488372
ASM Dataset,C61800-5,310.0,698.046511627907
ASM Dataset,R54810 HT-5,1070.0,805.5972222222222
ASM Dataset,AZ92A T6-3,140.0,242.2875
Magnesium Dataset,am70_2p5_f_1599,127.0,133.49324324324326
ASM Dataset,431 Annealed-1,655.0,647.3928571428571
Magnesium Dataset,am50_5p0_1776,109.0,102.26666666666667
Magnesium Dataset,am40_2p5_1760,107.0,107.01470588235294
Magnesium Dataset,am40_2p5_1753,107.0,120.25
ASM Dataset,C11000 M20-1,77.0,153.4512195121951
Magnesium Dataset,am60_5p0_1654,120.0,115.63953488372093
ASM Dataset,222-0-1,140.0,172.16666666666666
ASM Dataset,MetalTek C86300-2,415.0,291.9632352941176
ASM Dataset,316 Annealed-4,230.0,384.89285714285717
Magnesium Dataset,am70_2p5_f_1601,127.0,128.00735294117646
ASM Dataset,4118 QT-1,620.0,468.9756097560976
Magnesium Dataset,am50_5p0_1800,109.0,104.74358974358974
ASM Dataset,B443-0-1,41.39999999999999,107.86413043478261
ASM Dataset,C83600-2,95.0,160.85555555555555
Magnesium Dataset,am50_2p5_1806,109.0,111.86290322580645
ASM Dataset,ASTM A517 Grade B QT-1,655.0,642.4807692307693
ASM Dataset,N30002-1,275.0,200.76136363636363
ASM Dataset,N07750 HTA-1,655.0,648.33125
ASM Dataset,HZ32A T5-1,90.0,136.26388888888889
ASM Dataset,C97600-6,140.0,125.92307692307692
Magnesium Dataset,am60_2p5_1664,120.0,119.58035714285714
Magnesium Dataset,am70_2p5_f_1596,127.0,115.11627906976744
Magnesium Dataset,am70_2p5_f_1590,127.0,124.36413043478261
ASM Dataset,316 Annealed-2,230.0,311.265
Magnesium Dataset,am70_2p5_f_1608,127.0,126.54268292682927
ASM Dataset,C90300-1,125.0,254.73863636363637
Magnesium Dataset,am50_5p0_1771,109.0,108.04069767441861
ASM Dataset,N08800 A-1,210.0,195.7890625
Magnesium Dataset,am50_5p0_1772,109.0,106.97222222222223
Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset,Billet_Face1-2000x,1050.0,915.4880952380952
ASM Dataset,R56260 A-1,1020.0,834.8333333333334
Magnesium Dataset,am60_2p5_1663,120.0,120.08552631578948
ASM Dataset,R58010 ST-1,830.0,449.66911764705884
ASM Dataset,1015 Cold Drawn-2,325.0,397.50925925925924
ASM Dataset,304 Annealed-1,230.0,189.61170212765958
ASM Dataset,R56400 A1-2,805.0,696.6602564102565
ASM Dataset,R56400 A1-1,805.0,859.5125
Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset,Billet_Face1-1000x,1050.0,979.2272727272727
ASM Dataset,Class 30 As Cast-7,130.0,171.8
ASM Dataset,3003 Annealed-1,41.0,140.3780487804878
Magnesium Dataset,am60_2p5_1688,120.0,115.70121951219512
Magnesium Dataset,am70_2p5_f_1592,127.0,127.50657894736842
Magnesium Dataset,am40_2p5_1738,107.0,116.22413793103448
ASM Dataset,AZ63A T6-1,120.0,199.58823529411765
ASM Dataset,8740 Annealed-1,380.0,395.51162790697674
ASM Dataset,316 Annealed-5,230.0,233.2642857142857
ASM Dataset,A356-0-1,83.0,81.13709677419355
ASM Dataset,ASTM A562 A-2,205.0,303.22777777777776
ASM Dataset,C86300-6,460.0,497.45212765957444
Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset,Billet_Face1-500x-D,1050.0,984.8161764705883
Magnesium Dataset,am50_2p5_1828,109.0,110.71527777777777
Magnesium Dataset,am70_5p0_f_e_1568,127.0,130.23837209302326
Magnesium Dataset,am60_5p0_1644,120.0,127.56818181818181
Magnesium Dataset,am60_5p0_1636,120.0,102.97368421052632
Magnesium Dataset,am70_2p5_f_1616,127.0,118.99137931034483
ASM Dataset,C86300-2,460.0,442.65714285714284
Magnesium Dataset,am40_2p5_1743,107.0,111.87209302325581
ASM Dataset,5083 H112-2,190.0,217.57758620689654
Magnesium Dataset,am40_2p5_1746,107.0,113.67361111111111
Magnesium Dataset,am70_2p5_f_1598,127.0,135.41666666666666
Magnesium Dataset,am40_2p5_1737,107.0,112.68627450980392
ASM Dataset,3003 Annealed-2,41.0,154.95
ASM Dataset,N07750 HTA-2,655.0,648.1481481481482
ASM Dataset,431 Tempered-1,800.0,869.7378048780488
Magnesium Dataset,am70_5p0_f_e_1575,127.0,127.785
ASM Dataset,356-0-3,100.0,171.5670731707317
Magnesium Dataset,am50_2p5_1808,109.0,103.84558823529412
Magnesium Dataset,am60_2p5_1660,120.0,120.33974358974359
ASM Dataset,ASTM A216 WCB Normalized-2,280.0,226.30555555555554
ASM Dataset,C85700-1,110.0,201.16666666666666
Magnesium Dataset,am60_2p5_1661,120.0,123.12209302325581
ASM Dataset,C86300-3,460.0,406.60869565217394
Magnesium Dataset,am60_5p0_1649,120.0,109.56395348837209
ASM Dataset,AZ63A T4-1,85.0,129.4934210526316
Magnesium Dataset,am60_2p5_1681,120.0,118.02173913043478
Magnesium Dataset,am60_2p5_1680,120.0,109.25
Magnesium Dataset,am50_5p0_1791,109.0,108.25625
ASM Dataset,5160 QT-1,1005.0,853.6197916666666
ASM Dataset,ASTM A572 Grade 65-1,510.0,521.5166666666667
ASM Dataset,ASTM A890 5A As Cast-1,515.0,383.03205128205127
ASM Dataset,C443-0-1,100.0,164.04605263157896
ASM Dataset,C11000 M20-3,77.0,135.04268292682926
Magnesium Dataset,am60_2p5_1686,120.0,111.4375
ASM Dataset,C97800-1,170.0,191.88953488372093
ASM Dataset,CA15 Tempered at 1200F-4,690.0,626.7364864864865
Magnesium Dataset,am40_2p5_1764,107.0,112.78378378378379
ASM Dataset,316L Annealed-3,190.0,322.6118421052632
ASM Dataset,C97600-4,140.0,194.87820512820514
Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset,Billet_Face2-500x-C,1050.0,1072.3958333333333
Magnesium Dataset,am70_5p0_f_e_1585,127.0,125.32051282051282
ASM Dataset,Class 30 As Cast-6,130.0,181.3095238095238
Magnesium Dataset,am40_2p5_1729,107.0,115.10625
ASM Dataset,CA6NM Tempered-3,690.0,634.7142857142857
Magnesium Dataset,am40_2p5_1755,107.0,106.7051282051282
ASM Dataset,R54810 HT-3,1070.0,855.0916666666667
Magnesium Dataset,am40_2p5_1748,107.0,115.24019607843137
Magnesium Dataset,am50_2p5_1819,109.0,112.26162790697674
ASM Dataset,R30155 STQ-1,384.0,331.2068965517241
ASM Dataset,R50250 A-1,240.0,274.97435897435895
Magnesium Dataset,am70_5p0_f_e_1562,127.0,115.15
ASM Dataset,ASTM A 542 class 2 QT-1,690.0,580.9772727272727
Magnesium Dataset,am50_2p5_1801,109.0,105.89166666666667
Magnesium Dataset,am50_2p5_1807,109.0,109.90714285714286
Magnesium Dataset,am60_2p5_1671,120.0,119.95
Magnesium Dataset,am70_5p0_f_e_1566,127.0,122.9396551724138
ASM Dataset,440A Annealed-1,448.0,550.4621212121212
Magnesium Dataset,am60_2p5_1684,120.0,117.915
ASM Dataset,HK31A T6-1,105.0,131.2027027027027
ASM Dataset,356-0-T6-1,152.0,147.58333333333334
ASM Dataset,ASTM 897M 1400-1100-01 As Cast-1,1240.0,1018.4015151515151
ASM Dataset,C26000 A-8,140.0,178.04245283018867
Magnesium Dataset,am50_5p0_1797,109.0,112.775
ASM Dataset,N07713-2,690.0,476.19444444444446
