Source,Image Name,Expected,Average Prediction
ASM Dataset,Class 30 As Cast-6,130.0,190.03571428571428
ASM Dataset,R56401 A-1,790.0,555.4375
Magnesium Dataset,am40_2p5_1723,107.0,111.75
Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset,Billet_Face1-250x,896.0,899.55
ASM Dataset,C35000-1,90.0,234.3125
ASM Dataset,1050 QT595-2,543.0,398.875
ASM Dataset,3003 Annealed-2,41.0,133.75
ASM Dataset,C61800-5,310.0,657.75
ASM Dataset,N07001 HTA-4,897.0,630.625
ASM Dataset,ZK51A T5-1,150.0,290.0
Magnesium Dataset,am60_2p5_1658,120.0,121.33333333333333
ASM Dataset,17-7 PH TH1050-1,1276.0,866.9375
Magnesium Dataset,am50_5p0_1781,109.0,100.5
ASM Dataset,Discaloy STA-2,730.0,571.35
Magnesium Dataset,am60_5p0_1644,120.0,119.5
ASM Dataset,4118 QT-1,620.0,451.4166666666667
ASM Dataset,C11000 M20-5,77.0,144.08333333333334
Magnesium Dataset,am70_2p5_f_1607,127.0,113.25
ASM Dataset,R56400 Plate A-3,828.0,444.2916666666667
ASM Dataset,201-0T7-2,400.0,317.0
ASM Dataset,CA15 Tempered at 1200F-3,690.0,608.125
ASM Dataset,R30155 STQ-1,384.0,384.3125
Magnesium Dataset,am70_5p0_f_e_1579,127.0,125.6
ASM Dataset,F33800 As Cast-2,410.0,280.75
Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset,Billet_Face3-500x-B,896.0,838.625
Magnesium Dataset,am60_5p0_edge_1634,120.0,126.3125
Magnesium Dataset,am60_2p5_1674,120.0,120.45833333333333
ASM Dataset,C28000 M20-1,150.0,206.45
Magnesium Dataset,am60_5p0_edge_1624,120.0,123.45
Magnesium Dataset,am50_5p0_1776,109.0,102.95
Magnesium Dataset,am50_5p0_1800,109.0,107.875
ASM Dataset,CA15 As Cast-2,450.0,319.125
Magnesium Dataset,am70_5p0_f_e_1589,127.0,129.75
ASM Dataset,C11000 M20-6,77.0,131.6
ASM Dataset,R50700 A-2,590.0,462.1666666666667
ASM Dataset,CA15 Tempered at 1200F-2,690.0,581.625
Magnesium Dataset,am70_5p0_f_e_1566,127.0,133.5
ASM Dataset,ASTM A572 Grade 55-1,380.0,328.625
Magnesium Dataset,am60_2p5_1663,120.0,121.375
ASM Dataset,A10 Annealed-1,470.0,483.5833333333333
Magnesium Dataset,am70_2p5_f_1604,127.0,135.25
ASM Dataset,SAF 2205 Annealed-1,500.0,556.8333333333334
ASM Dataset,HK31A T6-1,105.0,128.25
ASM Dataset,R54620-1,910.0,786.125
Magnesium Dataset,am70_5p0_f_e_1569,127.0,131.08333333333334
ASM Dataset,C26000 A-4,140.0,175.125
ASM Dataset,QE22A T6-1,190.0,251.35714285714286
ASM Dataset,N07713-2,690.0,442.32142857142856
ASM Dataset,R56400 Forging A-1,860.0,606.0833333333334
ASM Dataset,W1 Annealed-1,330.0,299.0
ASM Dataset,R56400 A1-2,805.0,730.25
Magnesium Dataset,am70_5p0_f_e_1575,127.0,126.5
ASM Dataset,HZ32A T5-1,90.0,130.375
ASM Dataset,319-0-S1,185.0,267.5625
Magnesium Dataset,am60_2p5_1671,120.0,122.75
ASM Dataset,238-0-1,210.0,144.0
ASM Dataset,ASTM A36 As Rolled-1,250.0,228.375
ASM Dataset,1015 Cold Drawn-1,325.0,531.625
Magnesium Dataset,am70_5p0_f_e_1567,127.0,143.41666666666666
ASM Dataset,ASTM A537 Grade A Normalized-2,330.0,287.7142857142857
Magnesium Dataset,am50_5p0_1780,109.0,102.0
Magnesium Dataset,am70_5p0_f_1559,127.0,116.95833333333333
ASM Dataset,2014-T6-2,483.0,379.8125
ASM Dataset,C26000 A-5,140.0,105.0625
ASM Dataset,ASTM A27 Annealed-1,205.0,226.75
Magnesium Dataset,am50_2p5_1811,109.0,131.25
ASM Dataset,8620 Normalized-1,360.0,449.7
ASM Dataset,2618 T4-2,450.0,299.1
ASM Dataset,356-0-T6-1,152.0,206.75
Magnesium Dataset,am60_2p5_1689,120.0,115.5625
ASM Dataset,R54620-2,910.0,846.8571428571429
ASM Dataset,AZ91C F-1,83.0,134.6875
ASM Dataset,F33100 As Cast-1,310.0,240.75
Magnesium Dataset,am70_5p0_f_e_1577,127.0,124.16666666666667
ASM Dataset,N07001 HTA-1,897.0,811.55
ASM Dataset,C93200-2,130.0,141.25
Magnesium Dataset,am50_5p0_1796,109.0,107.25
Magnesium Dataset,am40_5p0_1717,107.0,114.0
ASM Dataset,356-0-T6-3,152.0,177.25
Magnesium Dataset,am40_2p5_1765,107.0,104.125
ASM Dataset,5457 Annealed-1,48.0,122.15
ASM Dataset,N08800 A-1,210.0,177.16666666666666
Magnesium Dataset,am40_5p0_1719,107.0,106.83333333333333
Magnesium Dataset,am40_2p5_1730,107.0,111.875
ASM Dataset,C86300-4,460.0,304.9
ASM Dataset,440A Annealed-2,448.0,451.875
ASM Dataset,440C Annealed-1,450.0,859.1
Magnesium Dataset,am60_2p5_1669,120.0,117.08333333333333
ASM Dataset,C18100 CWA-1,455.0,275.375
ASM Dataset,C61800-4,310.0,445.28125
Magnesium Dataset,am70_2p5_f_1616,127.0,120.25
ASM Dataset,C86300-1,460.0,517.25
Magnesium Dataset,am50_5p0_1793,109.0,99.6875
ASM Dataset,1020 Hot Rolled-1,205.0,213.32142857142858
ASM Dataset,ASTM A517 Grade B QT-1,655.0,638.5
ASM Dataset,C95400 Tempered-2,310.0,342.0833333333333
Magnesium Dataset,am70_5p0_f_e_1585,127.0,116.25
ASM Dataset,N07001 HTA-3,897.0,828.375
ASM Dataset,Class 30 As Cast-7,130.0,133.75
Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset,Billet_Face1-500x-E,896.0,868.4166666666666
Magnesium Dataset,am70_2p5_f_1603,127.0,126.7
ASM Dataset,C443-0-1,100.0,171.95833333333334
ASM Dataset,C70600 A-1,100.0,260.375
ASM Dataset,Elgiloy ColdW-1,1310.0,759.6666666666666
Magnesium Dataset,am50_5p0_1797,109.0,107.9375
ASM Dataset,N07001 Aged-1,850.0,441.625
Magnesium Dataset,am40_5p0_1700,107.0,105.25
Magnesium Dataset,am70_5p0_f_e_1587,127.0,132.33333333333334
Magnesium Dataset,am40_2p5_1743,107.0,109.5
Magnesium Dataset,am70_2p5_f_1590,127.0,125.875
ASM Dataset,330 Annealed-1,290.0,356.5
ASM Dataset,C86300-8,460.0,496.7
ASM Dataset,443-0-1,48.29999999999999,172.58333333333334
ASM Dataset,ASTM A890 5A As Cast-1,515.0,401.75
ASM Dataset,R54620-3,910.0,782.55
Magnesium Dataset,am40_5p0_1712,107.0,110.85
ASM Dataset,ASTM A106 grade B-1,240.0,277.75
Magnesium Dataset,am40_2p5_1731,107.0,113.5
ASM Dataset,5456 Annealed-1,159.0,333.625
Magnesium Dataset,am70_5p0_f_e_1573,127.0,127.20833333333333
Magnesium Dataset,am50_2p5_1824,109.0,110.25
Magnesium Dataset,am50_2p5_1807,109.0,104.66666666666667
Magnesium Dataset,am50_5p0_1786,109.0,104.0
ASM Dataset,ASTM A515 Grade 70-1,265.0,315.9375
Magnesium Dataset,am40_5p0_1699,107.0,115.0
Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset,Billet_Face2-500x-B,896.0,923.1666666666666
ASM Dataset,2024 T6-2,345.0,393.25
ASM Dataset,ZH62A T5-1,170.0,218.15
ASM Dataset,ASTM 897M 1200-850-04 As Cast-1,1100.0,1133.0
ASM Dataset,F33800 As Cast-1,410.0,292.0416666666667
ASM Dataset,R54810 HT-5,1070.0,1011.25
ASM Dataset,ASTM A216 WCA Annealed-2,230.0,175.75
ASM Dataset,316 Annealed-5,230.0,223.875
Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset,Billet_Face3-500x-D,896.0,878.85
Magnesium Dataset,am40_2p5_1755,107.0,104.6875
ASM Dataset,CN-7M As Cast-1,275.0,335.25
Magnesium Dataset,am70_2p5_f_1618,127.0,117.25
Magnesium Dataset,am60_2p5_1660,120.0,120.875
Magnesium Dataset,am60_2p5_1681,120.0,118.5
Magnesium Dataset,am50_5p0_1778,109.0,102.41666666666667
Magnesium Dataset,am50_2p5_1806,109.0,105.75
ASM Dataset,316L Annealed-3,190.0,573.25
Magnesium Dataset,am70_2p5_f_1594,127.0,123.65
ASM Dataset,R54620-4,910.0,714.2
Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset,Billet_Face1-500x-D,896.0,881.625
ASM Dataset,R54810 HT-4,1070.0,982.5714285714286
ASM Dataset,8617 A-1,320.0,292.1666666666667
ASM Dataset,MetalTek C86300-2,415.0,231.75
Magnesium Dataset,am60_5p0_1656,120.0,114.6
Magnesium Dataset,am70_2p5_f_1609,127.0,133.14285714285714
Magnesium Dataset,am40_2p5_1725,107.0,105.75
Magnesium Dataset,am70_2p5_f_1614,127.0,125.27777777777777
ASM Dataset,R56400 A-2,830.0,772.5833333333334
Magnesium Dataset,am50_2p5_1813,109.0,115.25
Magnesium Dataset,am70_2p5_f_1608,127.0,125.41666666666667
ASM Dataset,2024 T6-3,345.0,463.4
Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset,Billet_Face1-500x-A,896.0,884.2142857142857
Magnesium Dataset,am70_2p5_f_1591,127.0,123.625
Magnesium Dataset,am70_5p0_f_1555,127.0,135.9
ASM Dataset,R58010 STA-1,1100.0,582.9166666666666
ASM Dataset,HM21A T5-1,150.0,320.89285714285717
ASM Dataset,ASTM A537 Grade A Normalized-1,330.0,362.9
ASM Dataset,TRIP 780 Cold Rolled-1,500.0,310.15
Magnesium Dataset,am40_2p5_1737,107.0,113.58333333333333
ASM Dataset,C17510 AT-1,630.0,384.25
ASM Dataset,C97600-1,140.0,123.5
Magnesium Dataset,am60_2p5_1665,120.0,119.41666666666667
ASM Dataset,A357-0-T61-2,250.0,264.7083333333333
ASM Dataset,C95500 as Cast-1,320.0,312.0
Magnesium Dataset,am60_5p0_edge_1635,120.0,113.58333333333333
ASM Dataset,NearTi-17 HT-1,1014.0,774.3125
Magnesium Dataset,am60_2p5_1687,120.0,110.1
ASM Dataset,C95500-1,395.0,537.25
Magnesium Dataset,am40_2p5_1726,107.0,109.83333333333333
Magnesium Dataset,am50_5p0_1788,109.0,111.4
ASM Dataset,6151 T6-1,295.0,312.2857142857143
Magnesium Dataset,am40_5p0_1691,107.0,109.6
ASM Dataset,C61300 M20-2,240.0,251.875
ASM Dataset,R54810 HT-3,1070.0,646.8571428571429
ASM Dataset,413-0-1,130.0,334.375
ASM Dataset,C97600-6,140.0,135.375
ASM Dataset,ASTM A148 Normalized-1,460.0,446.5625
Magnesium Dataset,am40_2p5_1763,107.0,111.92857142857143
ASM Dataset,C26000 A-7,140.0,169.17857142857142
Magnesium Dataset,am40_2p5_1734,107.0,102.25
