Source,Image Name,Expected,Average Prediction
ASM Dataset,CA6NM Tempered-1,690.0,558.2083333333334
ASM Dataset,Class 30 As Cast-6,130.0,175.4375
ASM Dataset,R56401 A-1,790.0,547.375
Magnesium Dataset,am40_2p5_1723,107.0,103.57142857142857
Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset,Billet_Face1-250x,896.0,893.1
ASM Dataset,3003 Annealed-2,41.0,155.0
ASM Dataset,C35000-1,90.0,204.08333333333334
ASM Dataset,1050 QT595-2,543.0,431.5
ASM Dataset,C61800-5,310.0,822.1875
ASM Dataset,N07001 HTA-4,897.0,736.75
ASM Dataset,ZK51A T5-1,150.0,209.91666666666666
Magnesium Dataset,am60_2p5_1658,120.0,121.75
ASM Dataset,17-7 PH TH1050-1,1276.0,972.75
Magnesium Dataset,am50_5p0_1781,109.0,104.66666666666667
ASM Dataset,Discaloy STA-2,730.0,439.125
Magnesium Dataset,am60_5p0_1644,120.0,122.375
ASM Dataset,4118 QT-1,620.0,437.5
Magnesium Dataset,am70_2p5_f_1607,127.0,130.55555555555554
ASM Dataset,R56400 Plate A-3,828.0,566.45
ASM Dataset,201-0T7-2,400.0,241.375
ASM Dataset,CA15 Tempered at 1200F-3,690.0,723.6111111111111
ASM Dataset,R30155 STQ-1,384.0,353.10714285714283
Magnesium Dataset,am70_5p0_f_e_1579,127.0,123.625
ASM Dataset,F33800 As Cast-2,410.0,243.25
Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset,Billet_Face3-500x-B,896.0,831.6875
Magnesium Dataset,am60_5p0_edge_1634,120.0,120.5
Magnesium Dataset,am60_2p5_1674,120.0,116.58333333333333
ASM Dataset,C28000 M20-1,150.0,171.25
Magnesium Dataset,am50_5p0_1776,109.0,98.6
Magnesium Dataset,am60_5p0_edge_1624,120.0,122.75
ASM Dataset,CA15 As Cast-2,450.0,411.1
Magnesium Dataset,am70_5p0_f_e_1589,127.0,126.1
ASM Dataset,C11000 M20-6,77.0,98.75
ASM Dataset,R50700 A-2,590.0,419.25
ASM Dataset,CA15 Tempered at 1200F-2,690.0,573.375
Magnesium Dataset,am70_5p0_f_e_1566,127.0,124.71875
ASM Dataset,ASTM A572 Grade 55-1,380.0,557.0
Magnesium Dataset,am60_2p5_1663,120.0,121.125
ASM Dataset,A10 Annealed-1,470.0,414.25
Magnesium Dataset,am70_2p5_f_1604,127.0,139.5
ASM Dataset,SAF 2205 Annealed-1,500.0,451.5833333333333
ASM Dataset,HK31A T6-1,105.0,141.89285714285714
ASM Dataset,R54620-1,910.0,811.5
Magnesium Dataset,am70_5p0_f_e_1569,127.0,130.6875
ASM Dataset,C26000 A-4,140.0,156.6875
ASM Dataset,QE22A T6-1,190.0,189.625
ASM Dataset,R56400 Forging A-1,860.0,668.1875
ASM Dataset,N07713-2,690.0,426.2142857142857
ASM Dataset,W1 Annealed-1,330.0,248.25
ASM Dataset,R56400 A1-2,805.0,698.5
Magnesium Dataset,am70_5p0_f_e_1575,127.0,121.91666666666667
ASM Dataset,HZ32A T5-1,90.0,165.25
ASM Dataset,319-0-S1,185.0,273.0
Magnesium Dataset,am60_2p5_1671,120.0,116.75
ASM Dataset,238-0-1,210.0,166.625
ASM Dataset,ASTM A36 As Rolled-1,250.0,235.25
ASM Dataset,1015 Cold Drawn-1,325.0,360.25
Magnesium Dataset,am70_5p0_f_e_1567,127.0,130.1875
ASM Dataset,ASTM A537 Grade A Normalized-2,330.0,200.25
Magnesium Dataset,am50_5p0_1780,109.0,97.16666666666667
ASM Dataset,2014-T6-2,483.0,347.125
Magnesium Dataset,am70_5p0_f_1559,127.0,115.91666666666667
ASM Dataset,C26000 A-5,140.0,106.0625
ASM Dataset,ASTM A27 Annealed-1,205.0,231.3
Magnesium Dataset,am50_2p5_1811,109.0,113.25
ASM Dataset,8620 Normalized-1,360.0,469.60714285714283
ASM Dataset,356-0-T6-1,152.0,191.25
ASM Dataset,2618 T4-2,450.0,277.7
Magnesium Dataset,am60_2p5_1689,120.0,110.0
ASM Dataset,R54620-2,910.0,926.0
Magnesium Dataset,am70_5p0_f_e_1577,127.0,125.08333333333333
ASM Dataset,F33100 As Cast-1,310.0,292.6666666666667
ASM Dataset,N07001 HTA-1,897.0,670.0625
ASM Dataset,C93200-2,130.0,140.875
Magnesium Dataset,am50_5p0_1796,109.0,111.1875
Magnesium Dataset,am40_5p0_1717,107.0,108.5
ASM Dataset,356-0-T6-3,152.0,184.9
Magnesium Dataset,am40_2p5_1765,107.0,107.75
ASM Dataset,5457 Annealed-1,48.0,81.0
Magnesium Dataset,am40_5p0_1719,107.0,109.375
Magnesium Dataset,am40_2p5_1730,107.0,115.91666666666667
ASM Dataset,C86300-4,460.0,332.5833333333333
ASM Dataset,440A Annealed-2,448.0,482.0833333333333
ASM Dataset,440C Annealed-1,450.0,618.125
Magnesium Dataset,am60_2p5_1669,120.0,116.69444444444444
ASM Dataset,C18100 CWA-1,455.0,361.6666666666667
Magnesium Dataset,am70_2p5_f_1616,127.0,116.5
ASM Dataset,C61800-4,310.0,327.25
ASM Dataset,C86300-1,460.0,546.4
Magnesium Dataset,am50_5p0_1793,109.0,99.08333333333333
ASM Dataset,1020 Hot Rolled-1,205.0,272.25
ASM Dataset,ASTM A517 Grade B QT-1,655.0,555.0
ASM Dataset,C95400 Tempered-2,310.0,400.625
Magnesium Dataset,am70_5p0_f_e_1585,127.0,120.0
ASM Dataset,N07001 HTA-3,897.0,759.6666666666666
ASM Dataset,Class 30 As Cast-7,130.0,167.375
ASM Dataset,C443-0-1,100.0,141.875
Magnesium Dataset,am70_2p5_f_1603,127.0,122.95833333333333
Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset,Billet_Face1-500x-E,896.0,881.35
ASM Dataset,C70600 A-1,100.0,162.35
ASM Dataset,Elgiloy ColdW-1,1310.0,822.03125
Magnesium Dataset,am50_5p0_1797,109.0,120.25
ASM Dataset,N07001 Aged-1,850.0,413.10714285714283
Magnesium Dataset,am40_5p0_1700,107.0,91.75
Magnesium Dataset,am70_5p0_f_e_1587,127.0,119.9375
Magnesium Dataset,am40_2p5_1743,107.0,108.6875
ASM Dataset,330 Annealed-1,290.0,299.6875
Magnesium Dataset,am70_2p5_f_1590,127.0,120.875
ASM Dataset,C86300-8,460.0,510.75
ASM Dataset,443-0-1,48.29999999999999,127.25
ASM Dataset,ASTM A890 5A As Cast-1,515.0,321.17857142857144
ASM Dataset,R54620-3,910.0,809.25
Magnesium Dataset,am40_5p0_1712,107.0,111.35
ASM Dataset,ASTM A106 grade B-1,240.0,305.125
Magnesium Dataset,am40_2p5_1731,107.0,114.08333333333333
ASM Dataset,5456 Annealed-1,159.0,236.0
Magnesium Dataset,am70_5p0_f_e_1573,127.0,129.0
Magnesium Dataset,am50_2p5_1824,109.0,107.5
Magnesium Dataset,am50_2p5_1807,109.0,112.625
Magnesium Dataset,am50_5p0_1786,109.0,106.0625
Magnesium Dataset,am40_5p0_1699,107.0,103.79166666666667
ASM Dataset,ASTM A515 Grade 70-1,265.0,380.75
Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset,Billet_Face2-500x-B,896.0,877.0
ASM Dataset,2024 T6-2,345.0,374.75
ASM Dataset,ASTM 897M 1200-850-04 As Cast-1,1100.0,734.4166666666666
ASM Dataset,ZH62A T5-1,170.0,209.66666666666666
ASM Dataset,F33800 As Cast-1,410.0,289.71875
ASM Dataset,R54810 HT-5,1070.0,757.4583333333334
ASM Dataset,ASTM A216 WCA Annealed-2,230.0,196.91666666666666
ASM Dataset,316 Annealed-5,230.0,221.45
Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset,Billet_Face3-500x-D,896.0,857.125
Magnesium Dataset,am40_2p5_1755,107.0,113.0
ASM Dataset,CN-7M As Cast-1,275.0,364.125
Magnesium Dataset,am70_2p5_f_1618,127.0,124.58333333333333
Magnesium Dataset,am60_2p5_1660,120.0,120.75
Magnesium Dataset,am50_5p0_1778,109.0,98.17857142857143
ASM Dataset,316L Annealed-3,190.0,351.0416666666667
Magnesium Dataset,am50_2p5_1806,109.0,113.375
Magnesium Dataset,am70_2p5_f_1594,127.0,128.91666666666666
ASM Dataset,R54810 HT-4,1070.0,1007.75
ASM Dataset,R54620-4,910.0,809.0
Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset,Billet_Face1-500x-D,896.0,837.6
ASM Dataset,8617 A-1,320.0,259.0
ASM Dataset,MetalTek C86300-2,415.0,259.8125
Magnesium Dataset,am60_5p0_1656,120.0,112.83333333333333
Magnesium Dataset,am70_2p5_f_1609,127.0,135.67857142857142
Magnesium Dataset,am40_2p5_1725,107.0,110.83333333333333
Magnesium Dataset,am70_2p5_f_1614,127.0,127.41666666666667
ASM Dataset,R56400 A-2,830.0,856.5
Magnesium Dataset,am50_2p5_1813,109.0,111.7
Magnesium Dataset,am70_2p5_f_1608,127.0,122.85
ASM Dataset,2024 T6-3,345.0,480.89285714285717
Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset,Billet_Face1-500x-A,896.0,841.5
Magnesium Dataset,am70_2p5_f_1591,127.0,128.25
Magnesium Dataset,am70_5p0_f_1555,127.0,141.1875
ASM Dataset,R58010 STA-1,1100.0,547.95
ASM Dataset,HM21A T5-1,150.0,250.08333333333334
ASM Dataset,ASTM A537 Grade A Normalized-1,330.0,414.1666666666667
ASM Dataset,TRIP 780 Cold Rolled-1,500.0,449.4166666666667
Magnesium Dataset,am40_2p5_1737,107.0,118.66666666666667
Magnesium Dataset,am60_2p5_1665,120.0,115.5625
ASM Dataset,C97600-1,140.0,123.83333333333333
ASM Dataset,C17510 AT-1,630.0,375.75
ASM Dataset,A357-0-T61-2,250.0,291.0833333333333
ASM Dataset,C95500 as Cast-1,320.0,360.625
Magnesium Dataset,am60_5p0_edge_1635,120.0,119.1875
ASM Dataset,NearTi-17 HT-1,1014.0,778.375
Magnesium Dataset,am60_2p5_1687,120.0,114.5
ASM Dataset,C95500-1,395.0,537.8125
Magnesium Dataset,am40_2p5_1726,107.0,112.3
Magnesium Dataset,am50_5p0_1788,109.0,110.8
ASM Dataset,6151 T6-1,295.0,263.0625
Magnesium Dataset,am40_5p0_1691,107.0,107.75
ASM Dataset,C61300 M20-2,240.0,265.89285714285717
ASM Dataset,R54810 HT-3,1070.0,936.375
ASM Dataset,413-0-1,130.0,197.25
ASM Dataset,C97600-6,140.0,132.25
ASM Dataset,ASTM A148 Normalized-1,460.0,378.625
Magnesium Dataset,am40_2p5_1763,107.0,116.16666666666667
ASM Dataset,C26000 A-7,140.0,150.91666666666666
Magnesium Dataset,am40_2p5_1734,107.0,106.875
