Source,Image Name,Expected,Average Prediction
ASM Dataset,QE22A T6-2,190.0,267.5625
Magnesium Dataset,am40_2p5_1766,107.0,107.16666666666667
ASM Dataset,CA6NM Tempered-1,690.0,584.5
ASM Dataset,Class 30 As Cast-6,130.0,200.33333333333334
ASM Dataset,R56401 A-1,790.0,561.4166666666666
Magnesium Dataset,am40_2p5_1723,107.0,101.91666666666667
Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset,Billet_Face1-250x,896.0,893.2916666666666
ASM Dataset,C35000-1,90.0,278.3125
ASM Dataset,3003 Annealed-2,41.0,142.6875
ASM Dataset,1050 QT595-2,543.0,440.5625
ASM Dataset,C61800-5,310.0,517.375
ASM Dataset,N07001 HTA-4,897.0,681.375
ASM Dataset,ZK51A T5-1,150.0,169.91666666666666
Magnesium Dataset,am60_2p5_1658,120.0,115.25
ASM Dataset,17-7 PH TH1050-1,1276.0,735.1071428571429
Magnesium Dataset,am50_5p0_1781,109.0,99.6
ASM Dataset,Discaloy STA-2,730.0,510.5
Magnesium Dataset,am60_5p0_1644,120.0,122.125
ASM Dataset,4118 QT-1,620.0,476.5
ASM Dataset,C11000 M20-5,77.0,165.0
Magnesium Dataset,am70_2p5_f_1607,127.0,122.0
ASM Dataset,R56400 Plate A-3,828.0,613.0
ASM Dataset,201-0T7-2,400.0,231.91666666666666
ASM Dataset,CA15 Tempered at 1200F-3,690.0,683.1666666666666
ASM Dataset,R30155 STQ-1,384.0,353.6666666666667
Magnesium Dataset,am70_5p0_f_e_1579,127.0,124.41666666666667
Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset,Billet_Face3-500x-B,896.0,819.9166666666666
ASM Dataset,F33800 As Cast-2,410.0,303.25
Magnesium Dataset,am60_5p0_edge_1634,120.0,117.58333333333333
Magnesium Dataset,am60_2p5_1674,120.0,117.25
ASM Dataset,C28000 M20-1,150.0,212.91666666666666
Magnesium Dataset,am50_5p0_1776,109.0,98.66666666666667
Magnesium Dataset,am60_5p0_edge_1624,120.0,139.25
Magnesium Dataset,am50_5p0_1800,109.0,102.16666666666667
ASM Dataset,CA15 As Cast-2,450.0,394.6875
Magnesium Dataset,am70_5p0_f_e_1589,127.0,130.625
ASM Dataset,C11000 M20-6,77.0,106.9375
ASM Dataset,R50700 A-2,590.0,427.25
ASM Dataset,CA15 Tempered at 1200F-2,690.0,529.875
Magnesium Dataset,am70_5p0_f_e_1566,127.0,124.70833333333333
ASM Dataset,ASTM A572 Grade 55-1,380.0,419.125
Magnesium Dataset,am60_2p5_1663,120.0,117.0625
ASM Dataset,A10 Annealed-1,470.0,520.3333333333334
Magnesium Dataset,am70_2p5_f_1604,127.0,121.5625
ASM Dataset,SAF 2205 Annealed-1,500.0,441.55
ASM Dataset,HK31A T6-1,105.0,163.08333333333334
ASM Dataset,R54620-1,910.0,800.45
Magnesium Dataset,am70_5p0_f_e_1569,127.0,128.65
ASM Dataset,C26000 A-4,140.0,130.17857142857142
ASM Dataset,QE22A T6-1,190.0,209.83333333333334
ASM Dataset,N07713-2,690.0,480.0625
ASM Dataset,R56400 Forging A-1,860.0,508.375
ASM Dataset,W1 Annealed-1,330.0,262.0
ASM Dataset,R56400 A1-2,805.0,774.5
Magnesium Dataset,am70_5p0_f_e_1575,127.0,124.45
ASM Dataset,HZ32A T5-1,90.0,157.8125
ASM Dataset,319-0-S1,185.0,221.75
Magnesium Dataset,am60_2p5_1671,120.0,114.875
ASM Dataset,238-0-1,210.0,154.1875
ASM Dataset,ASTM A36 As Rolled-1,250.0,280.4166666666667
ASM Dataset,1015 Cold Drawn-1,325.0,444.1666666666667
Magnesium Dataset,am70_5p0_f_e_1567,127.0,126.33333333333333
ASM Dataset,ASTM A537 Grade A Normalized-2,330.0,298.0833333333333
Magnesium Dataset,am50_5p0_1780,109.0,101.25
Magnesium Dataset,am70_5p0_f_1559,127.0,119.375
ASM Dataset,C26000 A-5,140.0,108.125
ASM Dataset,2014-T6-2,483.0,381.5416666666667
ASM Dataset,ASTM A27 Annealed-1,205.0,202.41666666666666
Magnesium Dataset,am50_2p5_1811,109.0,115.9
ASM Dataset,8620 Normalized-1,360.0,471.4166666666667
ASM Dataset,2618 T4-2,450.0,293.125
ASM Dataset,356-0-T6-1,152.0,135.41666666666666
Magnesium Dataset,am60_2p5_1689,120.0,112.95833333333333
ASM Dataset,AZ91C F-1,83.0,108.875
ASM Dataset,R54620-2,910.0,777.75
ASM Dataset,F33100 As Cast-1,310.0,264.8
Magnesium Dataset,am70_5p0_f_e_1577,127.0,131.0
ASM Dataset,N07001 HTA-1,897.0,817.5833333333334
ASM Dataset,C93200-2,130.0,156.42857142857142
Magnesium Dataset,am50_5p0_1796,109.0,103.0
Magnesium Dataset,am40_5p0_1717,107.0,120.83333333333333
ASM Dataset,356-0-T6-3,152.0,201.4375
Magnesium Dataset,am40_2p5_1765,107.0,100.625
ASM Dataset,5457 Annealed-1,48.0,118.5
ASM Dataset,N08800 A-1,210.0,198.55
Magnesium Dataset,am40_5p0_1719,107.0,116.33333333333333
Magnesium Dataset,am40_2p5_1730,107.0,109.66666666666667
ASM Dataset,C86300-4,460.0,293.0
ASM Dataset,440A Annealed-2,448.0,530.25
ASM Dataset,440C Annealed-1,450.0,766.5
Magnesium Dataset,am60_2p5_1669,120.0,113.75
ASM Dataset,C18100 CWA-1,455.0,375.625
Magnesium Dataset,am70_2p5_f_1616,127.0,116.0
ASM Dataset,C61800-4,310.0,289.75
ASM Dataset,C86300-1,460.0,558.25
Magnesium Dataset,am50_5p0_1793,109.0,98.75
ASM Dataset,1020 Hot Rolled-1,205.0,220.83333333333334
ASM Dataset,ASTM A517 Grade B QT-1,655.0,658.5
Magnesium Dataset,am70_5p0_f_e_1585,127.0,123.15
ASM Dataset,C95400 Tempered-2,310.0,385.75
ASM Dataset,N07001 HTA-3,897.0,829.0833333333334
ASM Dataset,Class 30 As Cast-7,130.0,126.75
Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset,Billet_Face1-500x-E,896.0,864.9166666666666
Magnesium Dataset,am70_2p5_f_1603,127.0,121.41666666666667
ASM Dataset,C443-0-1,100.0,141.375
ASM Dataset,C70600 A-1,100.0,333.0833333333333
ASM Dataset,Elgiloy ColdW-1,1310.0,862.1666666666666
Magnesium Dataset,am50_5p0_1797,109.0,108.875
ASM Dataset,N07001 Aged-1,850.0,478.9166666666667
Magnesium Dataset,am40_5p0_1700,107.0,96.3
ASM Dataset,330 Annealed-1,290.0,439.1875
Magnesium Dataset,am40_2p5_1743,107.0,117.9375
Magnesium Dataset,am70_2p5_f_1590,127.0,116.25
ASM Dataset,C86300-8,460.0,414.6666666666667
ASM Dataset,443-0-1,48.3,94.875
ASM Dataset,ASTM A890 5A As Cast-1,515.0,357.25
ASM Dataset,R54620-3,910.0,767.125
Magnesium Dataset,am40_5p0_1712,107.0,115.45
ASM Dataset,ASTM A106 grade B-1,240.0,301.0
Magnesium Dataset,am40_2p5_1731,107.0,120.29166666666667
ASM Dataset,5456 Annealed-1,159.0,312.85714285714283
Magnesium Dataset,am70_5p0_f_e_1573,127.0,123.08333333333333
Magnesium Dataset,am50_2p5_1824,109.0,108.875
Magnesium Dataset,am50_2p5_1807,109.0,117.41666666666667
Magnesium Dataset,am50_5p0_1786,109.0,104.625
ASM Dataset,ASTM A515 Grade 70-1,265.0,310.5
Magnesium Dataset,am40_5p0_1699,107.0,130.125
Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset,Billet_Face2-500x-B,896.0,873.0833333333334
ASM Dataset,2024 T6-2,345.0,363.5
ASM Dataset,ASTM 897M 1200-850-04 As Cast-1,1100.0,821.9375
ASM Dataset,ZH62A T5-1,170.0,186.41666666666666
ASM Dataset,F33800 As Cast-1,410.0,344.35
ASM Dataset,R54810 HT-5,1070.0,841.3333333333334
ASM Dataset,ASTM A216 WCA Annealed-2,230.0,173.05
ASM Dataset,316 Annealed-5,230.0,198.75
Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset,Billet_Face3-500x-D,896.0,850.9
Magnesium Dataset,am40_2p5_1755,107.0,101.4
ASM Dataset,CN-7M As Cast-1,275.0,321.5
Magnesium Dataset,am70_2p5_f_1618,127.0,120.0
Magnesium Dataset,am60_2p5_1660,120.0,126.5
Magnesium Dataset,am60_2p5_1681,120.0,116.6875
Magnesium Dataset,am50_2p5_1806,109.0,104.625
Magnesium Dataset,am50_5p0_1778,109.0,102.5
ASM Dataset,316L Annealed-3,190.0,417.0833333333333
Magnesium Dataset,am70_2p5_f_1594,127.0,122.58333333333333
ASM Dataset,R54810 HT-4,1070.0,922.2083333333334
Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset,Billet_Face1-500x-D,896.0,895.125
ASM Dataset,R54620-4,910.0,723.25
ASM Dataset,8617 A-1,320.0,262.5
ASM Dataset,MetalTek C86300-2,415.0,257.8333333333333
Magnesium Dataset,am60_5p0_1656,120.0,108.85
Magnesium Dataset,am70_2p5_f_1609,127.0,130.82142857142858
Magnesium Dataset,am40_2p5_1725,107.0,110.45
Magnesium Dataset,am70_2p5_f_1614,127.0,125.45
ASM Dataset,R56400 A-2,830.0,952.15
Magnesium Dataset,am50_2p5_1813,109.0,117.375
Magnesium Dataset,am70_2p5_f_1608,127.0,122.79166666666667
ASM Dataset,2024 T6-3,345.0,475.4166666666667
Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset,Billet_Face1-500x-A,896.0,860.0
Magnesium Dataset,am70_2p5_f_1591,127.0,119.39285714285714
Magnesium Dataset,am70_5p0_f_1555,127.0,114.25
ASM Dataset,R58010 STA-1,1100.0,636.75
ASM Dataset,HM21A T5-1,150.0,282.375
ASM Dataset,ASTM A537 Grade A Normalized-1,330.0,329.45
ASM Dataset,TRIP 780 Cold Rolled-1,500.0,268.85714285714283
Magnesium Dataset,am60_2p5_1665,120.0,115.9375
ASM Dataset,C17510 AT-1,630.0,325.0
ASM Dataset,C97600-1,140.0,133.875
Magnesium Dataset,am40_2p5_1737,107.0,110.16666666666667
ASM Dataset,A357-0-T61-2,250.0,280.25
ASM Dataset,C95500 as Cast-1,320.0,356.4166666666667
Magnesium Dataset,am60_5p0_edge_1635,120.0,115.42857142857143
ASM Dataset,NearTi-17 HT-1,1014.0,962.1666666666666
Magnesium Dataset,am60_2p5_1687,120.0,112.16666666666667
ASM Dataset,C95500-1,395.0,500.0
Magnesium Dataset,am40_2p5_1726,107.0,111.91666666666667
Magnesium Dataset,am50_5p0_1788,109.0,106.25
ASM Dataset,6151 T6-1,295.0,334.3333333333333
Magnesium Dataset,am40_5p0_1691,107.0,101.5
ASM Dataset,C61300 M20-2,240.0,233.2
ASM Dataset,R54810 HT-3,1070.0,952.35
ASM Dataset,413-0-1,130.0,309.65
ASM Dataset,C97600-6,140.0,116.5625
ASM Dataset,ASTM A148 Normalized-1,460.0,369.0625
Magnesium Dataset,am40_2p5_1763,107.0,102.16666666666667
ASM Dataset,C26000 A-7,140.0,140.9375
Magnesium Dataset,am40_2p5_1734,107.0,107.0
