Source,Image Name,Expected,Average Prediction
ASM Dataset,Ti-10-2-3 Sample 1-1,1207.0,1158.8653846153845
ASM Dataset,Ti-10-2-3 Sample 2-1,1195.0,1028.9634146341464
Magnesium Dataset,am40_5p0_1695,107.0,103.04069767441861
Magnesium Dataset,am40_2p5_1741,107.0,122.24242424242425
ASM Dataset,7050 T73652-1,455.0,437.41326530612247
Magnesium Dataset,am60_2p5_1666,120.0,108.93396226415095
Magnesium Dataset,am60_5p0_1643,120.0,113.10606060606061
ASM Dataset,R56400 A2-2,900.0,792.75
Magnesium Dataset,am70_2p5_f_1597,127.0,122.01973684210526
ASM Dataset,C97600-4,140.0,197.52205882352942
ASM Dataset,AL-6XN-1,370.0,211.32692307692307
ASM Dataset,7075 Annealed-1,145.0,187.08333333333334
ASM Dataset,HM31A T5-1,270.0,423.7413793103448
Magnesium Dataset,am40_5p0_1720,107.0,108.64473684210526
ASM Dataset,ASTM 897M 850-550-10 As Cast-1,758.0,578.16875
Magnesium Dataset,am60_5p0_1657,120.0,121.03260869565217
Magnesium Dataset,am40_2p5_1728,107.0,119.21710526315789
ASM Dataset,5083 H112-2,190.0,231.15441176470588
ASM Dataset,ASTM A 542 class 2 QT-2,690.0,585.3430232558139
ASM Dataset,7050 T73652-2,455.0,465.3085106382979
Magnesium Dataset,am50_2p5_1826,109.0,116.72777777777777
ASM Dataset,C70600 A-2,100.0,154.44736842105263
ASM Dataset,2024 T6-1,345.0,295.4519230769231
ASM Dataset,ASTM A216 WCB Annealed-1,280.0,257.515625
ASM Dataset,718 ColdWA-1,1455.0,1235.320512820513
ASM Dataset,431 Annealed-1,655.0,642.6597222222222
ASM Dataset,C10200 A-1,90.0,167.84677419354838
ASM Dataset,7075 T7352-1,386.0,301.21276595744683
ASM Dataset,5160 QT-1,1005.0,865.9285714285714
Magnesium Dataset,am60_2p5_1673,120.0,125.89864864864865
ASM Dataset,C11000 M20-4,77.0,128.67857142857142
ASM Dataset,Ti-10-2-3 Sample 4-1,1169.0,1000.3161764705883
ASM Dataset,Muntz Metal-1,110.0,169.75757575757575
Magnesium Dataset,am40_2p5_1744,107.0,116.24285714285715
Magnesium Dataset,am60_5p0_1655,120.0,117.38461538461539
Magnesium Dataset,am60_2p5_1668,120.0,128.01973684210526
Magnesium Dataset,am70_2p5_f_1593,127.0,124.1
Magnesium Dataset,am70_2p5_f_1601,127.0,132.23863636363637
Magnesium Dataset,am70_2p5_f_1592,127.0,127.93478260869566
Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset,Billet_Face2-500x-A,896.0,903.575
ASM Dataset,QE22A T6-2,190.0,262.44827586206895
Magnesium Dataset,am40_2p5_1766,107.0,115.9888888888889
ASM Dataset,CA6NM Tempered-1,690.0,546.4144736842105
ASM Dataset,Class 30 As Cast-6,130.0,198.47674418604652
ASM Dataset,R56401 A-1,790.0,620.4921875
Magnesium Dataset,am40_2p5_1723,107.0,108.27631578947368
Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset,Billet_Face1-250x,896.0,888.4166666666666
ASM Dataset,3003 Annealed-2,41.0,138.1
ASM Dataset,1050 QT595-2,543.0,430.3231707317073
ASM Dataset,C35000-1,90.0,245.15972222222223
ASM Dataset,C61800-5,310.0,676.9797297297297
ASM Dataset,N07001 HTA-4,897.0,699.6964285714286
ASM Dataset,ZK51A T5-1,150.0,203.17857142857142
Magnesium Dataset,am60_2p5_1658,120.0,120.6796875
ASM Dataset,17-7 PH TH1050-1,1276.0,790.831081081081
Magnesium Dataset,am50_5p0_1781,109.0,101.54268292682927
ASM Dataset,Discaloy STA-2,730.0,545.7279411764706
Magnesium Dataset,am60_5p0_1644,120.0,126.13194444444444
ASM Dataset,4118 QT-1,620.0,450.48214285714283
ASM Dataset,C11000 M20-5,77.0,143.1627906976744
Magnesium Dataset,am70_2p5_f_1607,127.0,124.11931818181819
ASM Dataset,R56400 Plate A-3,828.0,530.5390625
ASM Dataset,201-0T7-2,400.0,270.7317073170732
ASM Dataset,CA15 Tempered at 1200F-3,690.0,689.0390625
ASM Dataset,R30155 STQ-1,384.0,341.6764705882353
Magnesium Dataset,am70_5p0_f_e_1579,127.0,128.13513513513513
Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset,Billet_Face3-500x-B,896.0,848.025
ASM Dataset,F33800 As Cast-2,410.0,300.04651162790697
Magnesium Dataset,am60_5p0_edge_1634,120.0,118.54285714285714
Magnesium Dataset,am60_2p5_1674,120.0,120.04545454545455
ASM Dataset,C28000 M20-1,150.0,197.47093023255815
Magnesium Dataset,am60_5p0_edge_1624,120.0,125.03571428571429
Magnesium Dataset,am50_5p0_1776,109.0,100.74418604651163
Magnesium Dataset,am50_5p0_1800,109.0,105.12837837837837
ASM Dataset,CA15 As Cast-2,450.0,401.89473684210526
Magnesium Dataset,am70_5p0_f_e_1589,127.0,127.4702380952381
ASM Dataset,C11000 M20-6,77.0,108.19736842105263
ASM Dataset,R50700 A-2,590.0,427.31111111111113
ASM Dataset,CA15 Tempered at 1200F-2,690.0,560.715
Magnesium Dataset,am70_5p0_f_e_1566,127.0,126.3225806451613
ASM Dataset,ASTM A572 Grade 55-1,380.0,389.6666666666667
Magnesium Dataset,am60_2p5_1663,120.0,119.34756097560975
ASM Dataset,A10 Annealed-1,470.0,484.3515625
Magnesium Dataset,am70_2p5_f_1604,127.0,126.93243243243244
ASM Dataset,SAF 2205 Annealed-1,500.0,455.13953488372096
ASM Dataset,HK31A T6-1,105.0,146.26973684210526
ASM Dataset,R54620-1,910.0,836.9573170731708
Magnesium Dataset,am70_5p0_f_e_1569,127.0,126.38461538461539
ASM Dataset,C26000 A-4,140.0,142.3372093023256
ASM Dataset,QE22A T6-1,190.0,208.1888888888889
ASM Dataset,R56400 Forging A-1,860.0,571.297619047619
ASM Dataset,N07713-2,690.0,503.19767441860466
ASM Dataset,W1 Annealed-1,330.0,287.4513888888889
ASM Dataset,R56400 A1-2,805.0,669.6333333333333
Magnesium Dataset,am70_5p0_f_e_1575,127.0,127.23611111111111
ASM Dataset,HZ32A T5-1,90.0,142.7906976744186
ASM Dataset,319-0-S1,185.0,222.54861111111111
ASM Dataset,238-0-1,210.0,176.8310810810811
Magnesium Dataset,am60_2p5_1671,120.0,119.85106382978724
ASM Dataset,ASTM A36 As Rolled-1,250.0,258.2826086956522
ASM Dataset,1015 Cold Drawn-1,325.0,410.6333333333333
ASM Dataset,ASTM A537 Grade A Normalized-2,330.0,321.2741935483871
Magnesium Dataset,am70_5p0_f_e_1567,127.0,128.04605263157896
Magnesium Dataset,am50_5p0_1780,109.0,100.02702702702703
Magnesium Dataset,am70_5p0_f_1559,127.0,117.2877358490566
ASM Dataset,2014-T6-2,483.0,345.8618421052632
ASM Dataset,C26000 A-5,140.0,125.28289473684211
ASM Dataset,ASTM A27 Annealed-1,205.0,224.1875
Magnesium Dataset,am50_2p5_1811,109.0,115.4939024390244
ASM Dataset,8620 Normalized-1,360.0,480.95512820512823
ASM Dataset,2618 T4-2,450.0,275.7450980392157
ASM Dataset,356-0-T6-1,152.0,154.6875
Magnesium Dataset,am60_2p5_1689,120.0,114.7202380952381
ASM Dataset,AZ91C F-1,83.0,119.0078125
ASM Dataset,R54620-2,910.0,929.3785714285714
Magnesium Dataset,am70_5p0_f_e_1577,127.0,124.11111111111111
ASM Dataset,F33100 As Cast-1,310.0,299.9791666666667
ASM Dataset,N07001 HTA-1,897.0,823.7083333333334
ASM Dataset,C93200-2,130.0,147.53472222222223
Magnesium Dataset,am50_5p0_1796,109.0,110.98170731707317
Magnesium Dataset,am40_5p0_1717,107.0,110.08125
ASM Dataset,356-0-T6-3,152.0,198.325
Magnesium Dataset,am40_2p5_1765,107.0,107.49342105263158
ASM Dataset,5457 Annealed-1,48.0,96.02857142857142
ASM Dataset,N08800 A-1,210.0,200.8515625
Magnesium Dataset,am40_2p5_1730,107.0,111.71666666666667
Magnesium Dataset,am40_5p0_1719,107.0,111.61666666666666
ASM Dataset,C86300-4,460.0,350.95454545454544
ASM Dataset,440A Annealed-2,448.0,521.3684210526316
ASM Dataset,440C Annealed-1,450.0,770.170731707317
Magnesium Dataset,am60_2p5_1669,120.0,115.44594594594595
ASM Dataset,C18100 CWA-1,455.0,417.55555555555554
ASM Dataset,C61800-4,310.0,377.77272727272725
Magnesium Dataset,am70_2p5_f_1616,127.0,120.03571428571429
ASM Dataset,C86300-1,460.0,591.21
ASM Dataset,1020 Hot Rolled-1,205.0,227.57386363636363
Magnesium Dataset,am50_5p0_1793,109.0,100.21621621621621
ASM Dataset,ASTM A517 Grade B QT-1,655.0,654.8317307692307
ASM Dataset,C95400 Tempered-2,310.0,368.0297619047619
Magnesium Dataset,am70_5p0_f_e_1585,127.0,126.60483870967742
ASM Dataset,N07001 HTA-3,897.0,787.6625
ASM Dataset,Class 30 As Cast-7,130.0,161.6689189189189
Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset,Billet_Face1-500x-E,896.0,840.35
ASM Dataset,C443-0-1,100.0,176.96511627906978
Magnesium Dataset,am70_2p5_f_1603,127.0,129.72560975609755
ASM Dataset,C70600 A-1,100.0,181.16346153846155
ASM Dataset,Elgiloy ColdW-1,1310.0,840.8602941176471
Magnesium Dataset,am50_5p0_1797,109.0,111.15555555555555
ASM Dataset,N07001 Aged-1,850.0,517.2109375
Magnesium Dataset,am40_5p0_1700,107.0,99.62244897959184
Magnesium Dataset,am70_5p0_f_e_1587,127.0,124.66071428571429
Magnesium Dataset,am40_2p5_1743,107.0,111.1125
Magnesium Dataset,am70_2p5_f_1590,127.0,124.98333333333333
ASM Dataset,330 Annealed-1,290.0,427.5855263157895
ASM Dataset,C86300-8,460.0,454.55
ASM Dataset,443-0-1,48.3,125.63
ASM Dataset,ASTM A890 5A As Cast-1,515.0,358.7134146341463
ASM Dataset,R54620-3,910.0,788.3605769230769
Magnesium Dataset,am40_5p0_1712,107.0,112.21153846153847
ASM Dataset,ASTM A106 grade B-1,240.0,284.22340425531917
Magnesium Dataset,am40_2p5_1731,107.0,113.8586956521739
ASM Dataset,5456 Annealed-1,159.0,284.11046511627904
Magnesium Dataset,am70_5p0_f_e_1573,127.0,126.06944444444444
Magnesium Dataset,am50_2p5_1824,109.0,111.08928571428571
Magnesium Dataset,am50_2p5_1807,109.0,109.9375
Magnesium Dataset,am50_5p0_1786,109.0,106.5375
Magnesium Dataset,am40_5p0_1699,107.0,112.52717391304348
ASM Dataset,ASTM A515 Grade 70-1,265.0,318.06481481481484
Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset,Billet_Face2-500x-B,896.0,908.952380952381
ASM Dataset,2024 T6-2,345.0,359.47093023255815
ASM Dataset,ASTM 897M 1200-850-04 As Cast-1,1100.0,886.0
ASM Dataset,ZH62A T5-1,170.0,231.67948717948718
ASM Dataset,F33800 As Cast-1,410.0,316.5128205128205
ASM Dataset,R54810 HT-5,1070.0,846.4336734693877
ASM Dataset,ASTM A216 WCA Annealed-2,230.0,181.80405405405406
ASM Dataset,316 Annealed-5,230.0,243.98170731707316
Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset,Billet_Face3-500x-D,896.0,885.4642857142857
Magnesium Dataset,am40_2p5_1755,107.0,103.5592105263158
ASM Dataset,CN-7M As Cast-1,275.0,322.25
Magnesium Dataset,am70_2p5_f_1618,127.0,124.60119047619048
Magnesium Dataset,am60_2p5_1660,120.0,118.54729729729729
Magnesium Dataset,am60_2p5_1681,120.0,117.4758064516129
Magnesium Dataset,am50_2p5_1806,109.0,109.72727272727273
Magnesium Dataset,am50_5p0_1778,109.0,102.84042553191489
ASM Dataset,316L Annealed-3,190.0,319.9390243902439
Magnesium Dataset,am70_2p5_f_1594,127.0,128.43548387096774
ASM Dataset,R54810 HT-4,1070.0,961.9414893617021
Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset,Billet_Face1-500x-D,896.0,865.6776315789474
ASM Dataset,R54620-4,910.0,779.4545454545455
ASM Dataset,8617 A-1,320.0,285.81756756756755
ASM Dataset,MetalTek C86300-2,415.0,284.94444444444446
Magnesium Dataset,am60_5p0_1656,120.0,115.49305555555556
Magnesium Dataset,am70_2p5_f_1609,127.0,134.1346153846154
Magnesium Dataset,am40_2p5_1725,107.0,111.21710526315789
Magnesium Dataset,am70_2p5_f_1614,127.0,126.2720588235294
ASM Dataset,R56400 A-2,830.0,866.7865853658536
Magnesium Dataset,am50_2p5_1813,109.0,113.26829268292683
Magnesium Dataset,am70_2p5_f_1608,127.0,127.58333333333333
Ti-6Al-2Sn-4Zr-2Mo-0.1Si Dataset,Billet_Face1-500x-A,896.0,896.8333333333334
ASM Dataset,2024 T6-3,345.0,454.2388888888889
Magnesium Dataset,am70_5p0_f_1555,127.0,133.1219512195122
Magnesium Dataset,am70_2p5_f_1591,127.0,122.55113636363636
ASM Dataset,R58010 STA-1,1100.0,591.59375
ASM Dataset,HM21A T5-1,150.0,302.6201923076923
ASM Dataset,ASTM A537 Grade A Normalized-1,330.0,354.90909090909093
ASM Dataset,TRIP 780 Cold Rolled-1,500.0,299.2613636363636
Magnesium Dataset,am40_2p5_1737,107.0,115.72142857142858
Magnesium Dataset,am60_2p5_1665,120.0,119.81617647058823
ASM Dataset,C97600-1,140.0,132.76351351351352
ASM Dataset,C17510 AT-1,630.0,397.8602941176471
ASM Dataset,A357-0-T61-2,250.0,283.4651162790698
ASM Dataset,C95500 as Cast-1,320.0,364.36309523809524
Magnesium Dataset,am60_5p0_edge_1635,120.0,113.56395348837209
ASM Dataset,NearTi-17 HT-1,1014.0,895.9
Magnesium Dataset,am60_2p5_1687,120.0,113.97674418604652
ASM Dataset,C95500-1,395.0,501.20098039215685
Magnesium Dataset,am40_2p5_1726,107.0,109.04787234042553
Magnesium Dataset,am50_5p0_1788,109.0,111.07456140350877
ASM Dataset,6151 T6-1,295.0,298.1290322580645
Magnesium Dataset,am40_5p0_1691,107.0,109.93085106382979
ASM Dataset,C61300 M20-2,240.0,248.61029411764707
ASM Dataset,R54810 HT-3,1070.0,934.2837837837837
ASM Dataset,C97600-6,140.0,124.82142857142857
ASM Dataset,413-0-1,130.0,274.6474358974359
ASM Dataset,ASTM A148 Normalized-1,460.0,392.09574468085106
Magnesium Dataset,am40_2p5_1763,107.0,112.35909090909091
ASM Dataset,C26000 A-7,140.0,169.73529411764707
Magnesium Dataset,am40_2p5_1734,107.0,107.15
